==21216== NVPROF is profiling process 21216, command: ./StencilCudaGpu37 100 100 50 2 5
==21216== Profiling application: ./StencilCudaGpu37 100 100 50 2 5
==21216== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
113311894.000000,1176.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
113313854.000000,212,,,,,,,,,,,,,,,,,"cuDeviceGet"
113314342.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113316722.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113317235.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113397630.000000,320,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
113398169.000000,159,,,,,,,,,,,,,,,,,"cuDeviceGet"
113398994.000000,23145.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
113422419.000000,137123.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
113559756.000000,229,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113560121.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113560393.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113560666.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113560941.000000,106,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113561186.000000,20590.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113581950.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113582230.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113582488.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113582760.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113583018.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113583272.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113583530.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113583778.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113584033.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113584287.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113584536.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113584802.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113585053.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113585300.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113585619.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113585883.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113586136.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113586382.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113586639.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113586886.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113587133.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113587380.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113587626.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113587871.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113588129.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113588376.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113588631.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113588891.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113589137.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113589382.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113589632.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113589895.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113590153.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113590399.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113590650.000000,107,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113590896.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113591141.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113591389.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113591642.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113591895.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113592142.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113592387.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113592635.000000,111,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113592879.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113593134.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113593400.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113593647.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113593904.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113594151.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113594397.000000,100677.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113695265.000000,152,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113695549.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113695817.000000,106,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113696061.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113696308.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113696559.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113696823.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113697085.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113697339.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113697590.000000,109,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113697833.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113698083.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113698351.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113698599.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113698847.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113699105.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113699382.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113699633.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113699885.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113700160.000000,99219.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799564.000000,135,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113799832.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800094.000000,111,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800343.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800593.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113800840.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113801088.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113801349.000000,373,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113801953.000000,27259.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113829448.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113829733.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113829984.000000,284,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113830423.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113830672.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113830989.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
113836222.000000,73897906.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
187735736.000000,761582.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
212429620.000000,1307.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceCount"
212431441.000000,431473.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceProperties"
212863806.000000,300186.000000,,,,,,,,,,,,,,,,,"cudaMemGetInfo"
213168581.000000,59367.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
213228488.000000,21729.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
