#ratio,1000,2000,4000,8000
0.5,40,7958663512.11,8570618600.97,7660335578.36,10468365553.00
1,40,7157031061.08,7721051454.75,9283247494.47,10475010846.53
1.5,40,8368527921.92,8535099402.75,8401637429.94,10472174048.03
2,40,8108810944.89,8836758602.92,8775362687.78,10465344635.31
