#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,44290264461.49,32582120850.57,33419151002.39,17283272940.22
5,44290264461.49,32582120850.57,25233080892.17,12293753401.00
6,44290264461.49,32582120850.57,20182894621.39,10944294151.50
7,44290264461.49,32582120850.57,16997190642.72,10951134595.11
8,44290264461.49,32582120850.57,15184769359.56,10960316380.61
9,44290264461.49,32582120850.57,14783609821.50,10969118673.78
10,44290264461.49,32582120850.57,14316961090.94,10979871372.67
11,44290264461.49,32582120850.57,14173871305.89,10996155570.28
12,44290264461.49,32582120850.57,13874735833.94,11042689507.56
13,44290264461.49,32582120850.57,17296219770.72,11056857719.33
14,44290264461.49,32582120850.57,15970128683.72,11042718443.06
15,44290264461.49,32582120850.57,14791918669.22,11042520849.00
16,44290264461.49,32582120850.57,13822331971.61,11033436536.28
17,44290264461.49,32582120850.57,13346417844.11,11044496988.89
18,44290264461.49,32582120850.57,13120245449.94,11043999484.33
19,44290264461.49,32582120850.57,13248658851.28,11040743061.50
20,44290264461.49,32582120850.57,13389312208.00,11039041892.44
21,44290264461.49,32582120850.57,10670429853.22,7546611153.78
22,44290264461.49,32582120850.57,11534846097.00,7584640173.78
23,44290264461.49,32582120850.57,13261028329.78,11013254510.17
24,44290264461.49,32582120850.57,12556171601.72,10190419702.61
25,44290264461.49,32582120850.57,12189179405.67,10057681385.11
26,44290264461.49,32582120850.57,11307621436.44,9967535835.78
27,44290264461.49,32582120850.57,11034342342.39,9973736988.56
28,44290264461.49,32582120850.57,11012876067.00,9955937857.44
29,44290264461.49,32582120850.57,11154278498.78,9943946410.39
30,44290264461.49,32582120850.57,11418900390.39,10693530698.44
31,44290264461.49,32582120850.57,11103587401.06,9918563436.94
32,44290264461.49,32582120850.57,11031275669.44,9938105954.06
33,44290264461.49,32582120850.57,10926288342.89,9982607469.56
34,44290264461.49,32582120850.57,10934483682.83,10047159534.11
35,44290264461.49,32582120850.57,10929467955.44,10103198877.11
36,44290264461.49,32582120850.57,11004827089.39,10146551963.33
37,44290264461.49,32582120850.57,11057905008.22,10198593359.33
38,44290264461.49,32582120850.57,11481183282.11,10252325851.50
39,44290264461.49,32582120850.57,11061740289.94,10296438158.78
40,44290264461.49,32582120850.57,10810386853.00,10329902398.50
