#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,484250749.94,76525722.40,412907838.83,77289082.50
5,484250749.94,76525722.40,315669172.83,77306047.17
6,484250749.94,76525722.40,254657323.28,77436163.50
7,484250749.94,76525722.40,211493144.56,77308712.00
8,484250749.94,76525722.40,190147612.72,77288352.22
9,484250749.94,76525722.40,176278823.17,77279707.83
10,484250749.94,76525722.40,168437472.17,77260629.61
11,484250749.94,76525722.40,151018505.28,77549813.22
12,484250749.94,76525722.40,154164649.67,77708933.22
13,484250749.94,76525722.40,193389753.83,77674093.06
14,484250749.94,76525722.40,188158070.06,77818694.28
15,484250749.94,76525722.40,175430532.61,78167700.61
16,484250749.94,76525722.40,160607137.11,77884493.22
17,484250749.94,76525722.40,153894105.83,77958385.06
18,484250749.94,76525722.40,182896733.44,77835665.72
19,484250749.94,76525722.40,146068023.28,77814895.39
20,484250749.94,76525722.40,143072982.61,77697724.67
21,484250749.94,76525722.40,112583089.78,77310827.72
22,484250749.94,76525722.40,117154056.06,77657744.50
23,484250749.94,76525722.40,139058124.11,77697261.17
24,484250749.94,76525722.40,134031283.83,77685597.06
25,484250749.94,76525722.40,127080711.22,77504386.78
26,484250749.94,76525722.40,123405930.50,77511638.11
27,484250749.94,76525722.40,122590993.11,77656502.11
28,484250749.94,76525722.40,116895089.67,77647017.28
29,484250749.94,76525722.40,117683724.06,77523394.56
30,484250749.94,76525722.40,116099290.00,77530933.61
31,484250749.94,76525722.40,113965266.33,77587842.94
32,484250749.94,76525722.40,119179176.78,77679723.83
33,484250749.94,76525722.40,117014376.06,77676006.72
34,484250749.94,76525722.40,117267950.28,77528563.11
35,484250749.94,76525722.40,113967699.50,77526082.17
36,484250749.94,76525722.40,114637387.44,77555139.72
37,484250749.94,76525722.40,111303580.44,77566615.50
38,484250749.94,76525722.40,108106817.67,77680867.94
39,484250749.94,76525722.40,112786573.67,77522644.22
40,484250749.94,76525722.40,114133157.28,77530144.33
