#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.36036236540622,1.35908720605227,2.91392693134726
5,1,1.36036236540622,1.79992035403459,3.66712896425569
6,1,1.36036236540622,2.25313006395488,3.66764480564692
7,1,1.36036236540622,2.67336059034504,3.66724186462366
8,1,1.36036236540622,3.03288840937516,3.66422484877133
9,1,1.36036236540622,3.17619133855912,3.66327686815432
10,1,1.36036236540622,3.3311014955184,3.66016262418211
11,1,1.36036236540622,3.36611751827476,3.65856268512211
12,1,1.36036236540622,3.44305425826129,3.64376432004368
13,1,1.36036236540622,2.75531622000011,3.64290105921591
14,1,1.36036236540622,2.94504192185589,3.64241280508452
15,1,1.36036236540622,3.19530314109979,3.64541380244608
16,1,1.36036236540622,3.39662475168228,3.64413310100229
17,1,1.36036236540622,3.50588914174381,3.64533093886658
18,1,1.36036236540622,3.61122386129618,3.64381544685995
19,1,1.36036236540622,3.60042105828507,3.64246422977816
20,1,1.36036236540622,3.58990236882574,3.63754624457402
21,1,1.36036236540622,4.41343992391273,3.34066125858201
22,1,1.36036236540622,4.08813793089302,3.33833335490529
23,1,1.36036236540622,3.56740783325561,3.34891201607288
24,1,1.36036236540622,3.78122119149555,3.36138986678625
25,1,1.36036236540622,3.97904882378316,3.36976849004928
26,1,1.36036236540622,4.12993793341529,3.38037338332794
27,1,1.36036236540622,4.25571158056691,3.39203691215821
28,1,1.36036236540622,4.22545569444472,3.40315168322115
29,1,1.36036236540622,4.25764882342848,3.41892679537575
30,1,1.36036236540622,4.25233642066308,3.42861030348604
31,1,1.36036236540622,4.24653509796557,3.41847550254844
32,1,1.36036236540622,4.31110788924815,3.40784419055535
33,1,1.36036236540622,4.32368168096164,3.39290734914159
34,1,1.36036236540622,4.36120015306957,3.37744506340199
35,1,1.36036236540622,4.33136163215964,3.36412771683463
36,1,1.36036236540622,4.31358355762914,3.35156483309302
37,1,1.36036236540622,4.2771312024391,3.34621467315863
38,1,1.36036236540622,4.15875611336911,3.33375778700403
39,1,1.36036236540622,4.32157663650664,3.32480325563125
40,1,1.36036236540622,4.50695590724813,3.3215437571169
