#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,38880344360.63,27756464367.10,30333326261.00,14001212376.39
5,38880344360.63,27756464367.10,23158234165.17,12207454363.83
6,38880344360.63,27756464367.10,18760159354.89,9007293427.78
7,38880344360.63,27756464367.10,15419178896.61,8104424627.56
8,38880344360.63,27756464367.10,13424929837.78,8109231962.28
9,38880344360.63,27756464367.10,12288702163.44,8114326005.50
10,38880344360.63,27756464367.10,11494184221.67,8133104091.61
11,38880344360.63,27756464367.10,11015964368.00,8143556501.78
12,38880344360.63,27756464367.10,10726722069.06,8202059535.72
13,38880344360.63,27756464367.10,14102552151.72,8944519475.67
14,38880344360.63,27756464367.10,13031319451.28,8327222024.28
15,38880344360.63,27756464367.10,12382151850.50,8184784042.72
16,38880344360.63,27756464367.10,11608295516.56,8193628429.11
17,38880344360.63,27756464367.10,10920567694.11,8199067702.22
18,38880344360.63,27756464367.10,11031464670.33,8195159005.83
19,38880344360.63,27756464367.10,11076337313.67,8189539066.28
20,38880344360.63,27756464367.10,10704507720.22,8182112130.72
21,38880344360.63,27756464367.10,8105579654.67,7396847914.28
22,38880344360.63,27756464367.10,8280691805.17,7342630618.89
23,38880344360.63,27756464367.10,10288290065.22,7393500782.89
24,38880344360.63,27756464367.10,9844986968.83,7209171397.00
25,38880344360.63,27756464367.10,9457974935.17,7155814489.89
26,38880344360.63,27756464367.10,9139849889.17,7125424964.33
27,38880344360.63,27756464367.10,8896557939.44,7042505418.28
28,38880344360.63,27756464367.10,8831344639.89,7042069526.78
29,38880344360.63,27756464367.10,8808455604.83,7006712488.67
30,38880344360.63,27756464367.10,8947770682.22,6966636572.50
31,38880344360.63,27756464367.10,8914614213.22,6923498206.67
32,38880344360.63,27756464367.10,8863367826.56,6985493631.56
33,38880344360.63,27756464367.10,8786391114.33,6981283784.72
34,38880344360.63,27756464367.10,8828980316.78,7051537612.78
35,38880344360.63,27756464367.10,8914945833.83,7180118634.11
36,38880344360.63,27756464367.10,8864815407.72,7234373312.56
37,38880344360.63,27756464367.10,8985915263.33,7293693191.17
38,38880344360.63,27756464367.10,8913446701.39,7329904957.28
39,38880344360.63,27756464367.10,8921058625.50,7377095843.94
40,38880344360.63,27756464367.10,8922486906.78,7414110822.11
