#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,44326004937.84,40396035494.37,56690121195.06,19427817678.39
5,44326004937.84,40396035494.37,42645089152.11,18002495720.47
6,44326004937.84,40396035494.37,34079680036.06,18162407928.19
7,44326004937.84,40396035494.37,30202150888.67,18883469566.61
8,44326004937.84,40396035494.37,27657662712.81,19490370583.72
9,44326004937.84,40396035494.37,27306187001.42,21890104820.19
10,44326004937.84,40396035494.37,27531656545.64,19985498242.03
11,44326004937.84,40396035494.37,27496656577.36,20214554347.31
12,44326004937.84,40396035494.37,28795621999.36,20860303843.61
