#ratio,nCores,1000,2000,4000,8000
0.5,32,5244914016.78,5532813463.47,5244958848.64,8181359267.61
1,32,5220724531.31,5509852236.22,5228561872.58,8155985483.81
1.5,32,5218365529.78,5520848565.94,5231899021.97,8147331036.44
2,32,5211629890.58,5500716766.03,5233545059.33,8147144206.94
