#ratio,1000,2000,4000,8000
0.5,32,9358648477.47,8313850260.86,9262248160.17,11803078766.19
1,32,8484792584.94,8252074046.33,9662754819.25,11754468695.75
1.5,32,9661039205.31,8323086457.14,9988088968.25,11757243655.53
2,32,9473637178.33,8251081871.17,8248665834.86,11763035621.83
