#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,17340140070.98,13049934088.59,13348384004.17,6014915881.44
5,17340140070.98,13049934088.59,10131181449.06,6020239610.89
6,17340140070.98,13049934088.59,8060065550.39,6019512378.94
7,17340140070.98,13049934088.59,6809436002.78,6020041858.94
8,17340140070.98,13049934088.59,5949759789.78,6021544499.00
9,17340140070.98,13049934088.59,5464145808.22,6021787350.61
10,17340140070.98,13049934088.59,5176161576.28,6024699066.72
11,17340140070.98,13049934088.59,4982657076.83,6027264111.00
12,17340140070.98,13049934088.59,4840701562.28,6051501213.78
13,17340140070.98,13049934088.59,6274928875.94,6049336273.72
14,17340140070.98,13049934088.59,5859044170.11,6051150917.28
15,17340140070.98,13049934088.59,5504251254.50,6053711890.11
16,17340140070.98,13049934088.59,5244083580.00,6053722778.33
17,17340140070.98,13049934088.59,5089788324.50,6050693738.39
18,17340140070.98,13049934088.59,4981530851.50,6056280950.50
19,17340140070.98,13049934088.59,4916710167.17,6058122440.11
20,17340140070.98,13049934088.59,5201087949.94,6053145049.17
21,17340140070.98,13049934088.59,3817361637.89,6417215181.72
22,17340140070.98,13049934088.59,3910314360.72,6421536628.50
23,17340140070.98,13049934088.59,4622958657.61,6409435829.39
24,17340140070.98,13049934088.59,4487761930.67,6392578811.78
25,17340140070.98,13049934088.59,4348802609.28,6377636813.11
26,17340140070.98,13049934088.59,4239166240.11,6362709230.11
27,17340140070.98,13049934088.59,4118188722.83,6351258734.56
28,17340140070.98,13049934088.59,4046878272.83,6332212923.11
29,17340140070.98,13049934088.59,4092630396.00,6323860684.28
30,17340140070.98,13049934088.59,4263151555.39,6313506210.00
31,17340140070.98,13049934088.59,4053101136.44,6318736121.61
32,17340140070.98,13049934088.59,4102672575.67,6323762643.39
33,17340140070.98,13049934088.59,4040130613.89,6345436759.33
34,17340140070.98,13049934088.59,3928924571.00,6367438682.50
35,17340140070.98,13049934088.59,4011932963.78,6386652835.61
36,17340140070.98,13049934088.59,4094190548.50,6399727273.44
37,17340140070.98,13049934088.59,3991513545.56,6414698990.39
38,17340140070.98,13049934088.59,4139324921.61,6428630132.67
39,17340140070.98,13049934088.59,3887868549.44,6434400333.78
40,17340140070.98,13049934088.59,3803965317.78,6448185665.50
