#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,22174099664.47,16300141953.61,16315435511.22,7609696532.17
5,22174099664.47,16300141953.61,12319489367.83,6046719349.28
6,22174099664.47,16300141953.61,9841464556.00,6045868899.39
7,22174099664.47,16300141953.61,8294466427.22,6046533193.89
8,22174099664.47,16300141953.61,7311215142.61,6051511732.94
9,22174099664.47,16300141953.61,6981348823.44,6053077739.56
10,22174099664.47,16300141953.61,6656686893.00,6058227991.83
11,22174099664.47,16300141953.61,6587440736.72,6060877337.06
12,22174099664.47,16300141953.61,6440241135.11,6085492286.78
13,22174099664.47,16300141953.61,8047751290.22,6086934370.17
14,22174099664.47,16300141953.61,7529298479.56,6087750304.83
15,22174099664.47,16300141953.61,6939591858.83,6082738713.94
16,22174099664.47,16300141953.61,6528274768.50,6084876443.83
17,22174099664.47,16300141953.61,6324814838.11,6082876983.28
18,22174099664.47,16300141953.61,6140328186.83,6085406900.50
19,22174099664.47,16300141953.61,6158751797.50,6087664357.33
20,22174099664.47,16300141953.61,6176797412.94,6095894917.50
21,22174099664.47,16300141953.61,5024221479.56,6637637865.11
22,22174099664.47,16300141953.61,5424009668.78,6642266456.67
23,22174099664.47,16300141953.61,6215745634.06,6621284631.56
24,22174099664.47,16300141953.61,5864269383.22,6596705691.17
25,22174099664.47,16300141953.61,5572713642.50,6580303581.67
26,22174099664.47,16300141953.61,5369112084.00,6559659880.72
27,22174099664.47,16300141953.61,5210432907.56,6537104471.06
28,22174099664.47,16300141953.61,5247741608.94,6515754138.67
29,22174099664.47,16300141953.61,5208062145.11,6485690098.56
30,22174099664.47,16300141953.61,5214568526.78,6467372405.06
31,22174099664.47,16300141953.61,5221692309.83,6486546312.22
32,22174099664.47,16300141953.61,5143480570.22,6506782125.17
33,22174099664.47,16300141953.61,5128522703.72,6535427402.72
34,22174099664.47,16300141953.61,5084403119.83,6565347251.61
35,22174099664.47,16300141953.61,5119429303.67,6591337051.06
36,22174099664.47,16300141953.61,5140528604.17,6616043779.17
37,22174099664.47,16300141953.61,5184339365.56,6626621968.50
38,22174099664.47,16300141953.61,5331906719.22,6651382938.17
39,22174099664.47,16300141953.61,5131020812.44,6669296785.28
40,22174099664.47,16300141953.61,4919972620.28,6675841502.00
