#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.41175775119465,1.36419439705766,2.89740910476917
5,1,1.41175775119465,1.78531433689581,3.21962903000427
6,1,1.41175775119465,2.22204868712326,4.02264938518486
7,1,1.41175775119465,2.68317480236798,5.29514205432996
8,1,1.41175775119465,3.06928083461418,5.47646043328209
9,1,1.41175775119465,3.33566271885732,5.46872403398746
10,1,1.41175775119465,3.50703443920032,5.45652092720391
11,1,1.41175775119465,3.65570351793843,5.45633618167421
12,1,1.41175775119465,3.74077623243267,5.44806741870946
13,1,1.41175775119465,2.84336736055433,3.97910039633164
14,1,1.41175775119465,3.07107870283287,3.99073683649263
15,1,1.41175775119465,3.247974432051,4.98618078917042
16,1,1.41175775119465,3.51626943780041,5.20684289689822
17,1,1.41175775119465,3.6821316752641,5.2806463744828
18,1,1.41175775119465,3.80013928928782,5.3703472571954
19,1,1.41175775119465,3.74462729636274,5.20137545343663
20,1,1.41175775119465,3.80561070374735,5.13657702073928
21,1,1.41175775119465,5.01429341196182,4.67474855611708
22,1,1.41175775119465,4.87299408215421,4.70613300443067
23,1,1.41175775119465,3.94746931617021,4.69954907632701
24,1,1.41175775119465,4.11686502598917,4.7146232460973
25,1,1.41175775119465,4.25001364967896,4.75587538111217
26,1,1.41175775119465,4.43284181777672,4.77370245953155
27,1,1.41175775119465,4.57402058197999,4.80512949808658
28,1,1.41175775119465,4.62988457547992,4.82794196026937
29,1,1.41175775119465,4.56486141937242,4.856709406146
30,1,1.41175775119465,4.5940739082289,4.87861542287345
31,1,1.41175775119465,4.61367373281134,4.88198953398359
32,1,1.41175775119465,4.65002374574019,4.86214580124943
33,1,1.41175775119465,4.6969862170575,4.87638247346704
34,1,1.41175775119465,4.68913409856793,4.7836268815898
35,1,1.41175775119465,4.73817083102808,4.74567028656872
36,1,1.41175775119465,4.74362885349696,4.70965015870363
37,1,1.41175775119465,4.6437753589508,4.68712821723592
38,1,1.41175775119465,4.81089520547914,4.65082358735107
39,1,1.41175775119465,4.67152619855095,4.63896430032198
40,1,1.41175775119465,4.78866571324155,4.66448360503587
