#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,2623242836.86,398164098.79,2230159722.06,399643499.94
5,2623242836.86,398164098.79,1685486979.33,399776882.50
6,2623242836.86,398164098.79,1347495275.78,398900998.61
7,2623242836.86,398164098.79,1136660146.28,398935435.56
8,2623242836.86,398164098.79,997381919.78,398940447.11
9,2623242836.86,398164098.79,921954430.00,398826873.06
10,2623242836.86,398164098.79,871016575.61,398822746.56
11,2623242836.86,398164098.79,841762619.72,399116781.61
12,2623242836.86,398164098.79,815631792.61,399388448.78
13,2623242836.86,398164098.79,1064584403.72,399429373.33
14,2623242836.86,398164098.79,988153966.11,399596414.50
15,2623242836.86,398164098.79,915473822.22,399441235.11
16,2623242836.86,398164098.79,856354356.72,400392363.22
17,2623242836.86,398164098.79,809788476.00,400253212.89
18,2623242836.86,398164098.79,778930561.39,400324229.89
19,2623242836.86,398164098.79,781663824.72,399459600.83
20,2623242836.86,398164098.79,776632429.83,400349462.83
21,2623242836.86,398164098.79,652373698.56,398856743.78
22,2623242836.86,398164098.79,651364569.06,400045443.83
23,2623242836.86,398164098.79,780391518.61,399251509.00
24,2623242836.86,398164098.79,750868134.39,400240967.06
25,2623242836.86,398164098.79,728185865.94,399482823.67
26,2623242836.86,398164098.79,690938121.33,399274462.67
27,2623242836.86,398164098.79,663029994.78,400005444.44
28,2623242836.86,398164098.79,651631597.67,399368861.94
29,2623242836.86,398164098.79,658515377.61,399324280.89
30,2623242836.86,398164098.79,663465755.17,399451575.56
31,2623242836.86,398164098.79,648088680.28,399296248.11
32,2623242836.86,398164098.79,719388090.06,400052118.11
33,2623242836.86,398164098.79,650083760.33,400115449.44
34,2623242836.86,398164098.79,639653304.56,399201000.17
35,2623242836.86,398164098.79,647320811.22,399202498.67
36,2623242836.86,398164098.79,649256833.72,400077795.72
37,2623242836.86,398164098.79,634333828.61,400318236.28
38,2623242836.86,398164098.79,653711954.11,400099647.28
39,2623242836.86,398164098.79,607730862.89,400088929.11
40,2623242836.86,398164098.79,619208784.72,399350630.94
