#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,33496885102.52,23727077166.16,24554334173.17,11560978754.22
5,33496885102.52,23727077166.16,18762457910.22,10403957968.56
6,33496885102.52,23727077166.16,15074775497.33,8327070518.72
7,33496885102.52,23727077166.16,12484048774.22,6325965339.33
8,33496885102.52,23727077166.16,10913594065.67,6116520973.83
9,33496885102.52,23727077166.16,10042047990.39,6125173787.22
10,33496885102.52,23727077166.16,9551341933.83,6138872286.83
11,33496885102.52,23727077166.16,9162910760.72,6139080142.28
12,33496885102.52,23727077166.16,8954527889.72,6148397684.56
13,33496885102.52,23727077166.16,11780709579.50,8418205565.61
14,33496885102.52,23727077166.16,10907205038.94,8393659235.11
15,33496885102.52,23727077166.16,10313161572.94,6717944358.39
16,33496885102.52,23727077166.16,9526256646.44,6433242900.89
17,33496885102.52,23727077166.16,9097144821.72,6343330480.22
18,33496885102.52,23727077166.16,8814646662.28,6237377863.72
19,33496885102.52,23727077166.16,8945318839.89,6440005226.00
20,33496885102.52,23727077166.16,8801973641.06,6521246535.83
21,33496885102.52,23727077166.16,6680280221.06,7165494507.44
22,33496885102.52,23727077166.16,6873984359.06,7117708970.61
23,33496885102.52,23727077166.16,8485660665.00,7127680668.61
24,33496885102.52,23727077166.16,8136503113.67,7104891176.67
25,33496885102.52,23727077166.16,7881594710.89,7043263840.67
26,33496885102.52,23727077166.16,7556526147.22,7016961234.28
27,33496885102.52,23727077166.16,7323291293.11,6971068129.56
28,33496885102.52,23727077166.16,7234928766.89,6938129202.50
29,33496885102.52,23727077166.16,7337985105.17,6897033011.72
30,33496885102.52,23727077166.16,7291324817.94,6866063872.44
31,33496885102.52,23727077166.16,7260349786.83,6861318499.22
32,33496885102.52,23727077166.16,7203594418.89,6889321396.72
33,33496885102.52,23727077166.16,7131569809.78,6869207918.94
34,33496885102.52,23727077166.16,7143511872.00,7002403392.17
35,33496885102.52,23727077166.16,7069581553.11,7058409682.89
36,33496885102.52,23727077166.16,7061447287.94,7112393484.39
37,33496885102.52,23727077166.16,7213287145.33,7146568975.72
38,33496885102.52,23727077166.16,6962713522.50,7202355555.61
39,33496885102.52,23727077166.16,7170437171.67,7220768027.94
40,33496885102.52,23727077166.16,6995035174.39,7181263337.78
