#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,32,5961364334.42,6427213975.58,6749576063.44,6075845794.50,6984128392.92,7685800155.28,8562240764.28,9331626102.69
0.5,32,5926215892.11,6376180790.08,7087937124.19,6083581880.39,6978442909.22,7681150331.42,8570137288.36,9310420799.03
0.75,32,5996479004.39,6393696510.36,6303557447.89,6064117243.72,6968858000.92,7674425165.67,8546459413.39,9290454965.61
1,32,5970211858.50,6354652022.94,6989201415.00,6052947428.22,6965282005.36,7676121954.31,8544109042.81,9287783837.94
1.25,32,5987178024.58,6365423093.78,6597465996.44,6055163776.44,6963310289.19,7661175227.08,8540796968.44,9290886325.44
1.5,32,6026852126.19,6358911430.89,6560227184.17,6052068888.86,6968391270.03,7675678543.47,8541551053.83,9282182237.00
1.75,32,5980995195.36,6387974032.28,6738524610.94,6065683552.14,6959588392.28,7662708550.64,8544205310.06,9277613755.50
2,32,6021291302.22,6364223130.03,6855549788.28,6033443599.08,6965167161.14,7676644484.08,8537706642.83,9276118614.94
