#size,StencilSEQ37,StencilCUDA37,StencilCudaCpu37,StencilCudaGpu37,StencilCudaHybrid37
50*200*200,1,8.85017270470643,3.7249936348687,8.68015109767282,8.64400663947407
100*200*200,1,10.7688586874419,4.22895500580111,10.6184098761336,10.6030387421786
200*200*200,1,11.1559549025239,4.18591475737874,11.0591872003452,11.0455368769356
800*400*400,1,11.7452894275905,3.5684551634145,11.7158414319922,11.7166055178436
200*800*800,1,11.9627592784858,3.66098866886196,11.9413780469507,11.9456714338653
400*800*800,1,3.19067903878671,3.64565293589469,3.23013695063795,3.69323285289616
800*800*800,1,3.2104791728434,3.59420395727497,3.31147912158298,4.00968614845432
