#size,StencilSEQ37,StencilCUDA37,StencilCudaCpu37,StencilCudaGpu37,StencilCudaHybrid37
50*200*200,1,9.60316075362517,3.85133512038784,9.46146784203307,9.48286410774615
100*200*200,1,11.521089855064,10.3203273528271,11.4605372213346,11.442054448123
200*200*200,1,12.545082651235,8.89678129699442,12.5199817596707,12.4675651621673
800*400*400,1,12.9250941472643,8.80464378354707,12.9208639742868,12.9145570550954
200*800*800,1,13.3165227737066,7.79003675507191,13.3075418693721,13.3043715711258
400*800*800,1,3.77154658844284,7.67915780464638,3.11487779523013,7.23078908635224
800*800*800,1,4.57893841974882,8.96825629723796,3.65545884170983,9.90636631523907
800*1000*1000,1,3.74320476936702,8.76995218378739,3.39916379602831,10.0619918282696
1000*1000*1000,1,3.72600577569619,9.61238561866947,3.44744628630429,10.3908746815786
