#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1289574296.14,204501761.01,1643389399.28,205244322.50
5,1289574296.14,204501761.01,1260814165.83,205085661.72
6,1289574296.14,204501761.01,1009500098.17,205216822.67
7,1289574296.14,204501761.01,867255726.67,205047893.11
8,1289574296.14,204501761.01,743008101.78,205190142.50
9,1289574296.14,204501761.01,652123814.22,205214738.22
10,1289574296.14,204501761.01,580520845.44,205048791.50
11,1289574296.14,204501761.01,530774340.39,205070825.11
12,1289574296.14,204501761.01,487132429.94,205237689.06
13,1289574296.14,204501761.01,467967772.06,205483828.89
14,1289574296.14,204501761.01,436365511.72,205208941.28
15,1289574296.14,204501761.01,412393070.17,205150560.78
16,1289574296.14,204501761.01,406155306.17,204999829.67
17,1289574296.14,204501761.01,408278836.83,205518093.83
18,1289574296.14,204501761.01,397559026.72,204980153.06
19,1289574296.14,204501761.01,402941587.67,204969282.22
20,1289574296.14,204501761.01,385788274.06,205193981.22
21,1289574296.14,204501761.01,356457407.28,205074564.67
22,1289574296.14,204501761.01,363151435.17,204991537.89
23,1289574296.14,204501761.01,353214023.83,205180422.06
24,1289574296.14,204501761.01,362293005.67,205022723.06
25,1289574296.14,204501761.01,377512913.50,204972301.94
26,1289574296.14,204501761.01,329123904.72,205129374.50
27,1289574296.14,204501761.01,339903373.17,204949599.00
28,1289574296.14,204501761.01,328424985.17,205128940.33
29,1289574296.14,204501761.01,331340397.22,205001335.83
30,1289574296.14,204501761.01,327653824.39,205130242.61
31,1289574296.14,204501761.01,337339106.78,205090449.61
32,1289574296.14,204501761.01,328137855.33,204962474.39
33,1289574296.14,204501761.01,323081468.39,205057618.28
34,1289574296.14,204501761.01,326372667.22,204996791.67
35,1289574296.14,204501761.01,319371137.44,204976883.33
36,1289574296.14,204501761.01,318800330.06,205040690.11
37,1289574296.14,204501761.01,329568202.50,205194785.78
38,1289574296.14,204501761.01,311192832.78,205195424.61
39,1289574296.14,204501761.01,313343849.11,205181434.39
40,1289574296.14,204501761.01,287551039.72,205613707.83
