#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,50657911125.67,37058352361.48,54744433681.78,23234389814.94
5,50657911125.67,37058352361.48,44132620683.89,19938833342.22
6,50657911125.67,37058352361.48,35346041193.56,16991975345.00
7,50657911125.67,37058352361.48,29049927993.94,15722420284.78
8,50657911125.67,37058352361.48,24926366001.22,13412411094.61
9,50657911125.67,37058352361.48,21820969003.67,13422287154.83
10,50657911125.67,37058352361.48,19517210987.22,13425671058.94
11,50657911125.67,37058352361.48,17573620972.44,13439275149.11
12,50657911125.67,37058352361.48,16083310390.00,13448564200.33
13,50657911125.67,37058352361.48,15228858129.78,13455161139.39
14,50657911125.67,37058352361.48,14558370373.94,13464754164.17
15,50657911125.67,37058352361.48,14342859370.56,13473901069.44
16,50657911125.67,37058352361.48,14689689838.11,13480029872.17
17,50657911125.67,37058352361.48,14273880467.00,13434219089.56
18,50657911125.67,37058352361.48,14484041808.72,13449750285.00
19,50657911125.67,37058352361.48,14483761626.72,13487723557.89
20,50657911125.67,37058352361.48,14925208633.00,13488090755.78
21,50657911125.67,37058352361.48,14628594628.06,13506274775.11
22,50657911125.67,37058352361.48,14273601313.11,13524773311.72
23,50657911125.67,37058352361.48,13910979570.83,13577041776.33
24,50657911125.67,37058352361.48,13757662516.83,13634334650.78
25,50657911125.67,37058352361.48,13367808775.67,13738630789.61
26,50657911125.67,37058352361.48,13133332968.06,13834397079.00
27,50657911125.67,37058352361.48,12996625043.28,13969289001.11
28,50657911125.67,37058352361.48,12857288693.33,10039567048.89
29,50657911125.67,37058352361.48,12748077207.44,9802137996.78
30,50657911125.67,37058352361.48,12577946233.83,9622491693.39
31,50657911125.67,37058352361.48,12536734595.44,9630706315.61
32,50657911125.67,37058352361.48,12433229018.00,9585823172.06
33,50657911125.67,37058352361.48,12380854866.67,9485229239.44
34,50657911125.67,37058352361.48,12492672348.83,9586881997.11
35,50657911125.67,37058352361.48,12479095939.17,9644981138.39
36,50657911125.67,37058352361.48,12530900263.89,9666483228.83
37,50657911125.67,37058352361.48,12578881265.67,9774194468.22
38,50657911125.67,37058352361.48,12571418097.83,9808563971.56
39,50657911125.67,37058352361.48,12168586701.61,9869067635.72
40,50657911125.67,37058352361.48,12330657401.67,9934566186.44
