#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,74081471334.43,53874024934.50,79756546562.39,33350264718.61
5,74081471334.43,53874024934.50,61858583389.78,28159773430.72
6,74081471334.43,53874024934.50,49211440003.83,23939619083.28
7,74081471334.43,53874024934.50,42261490431.06,23611881556.06
8,74081471334.43,53874024934.50,36243279893.78,19419503073.83
9,74081471334.43,53874024934.50,31787609768.33,17789871296.50
10,74081471334.43,53874024934.50,28353954093.67,15704586176.39
11,74081471334.43,53874024934.50,25849930526.22,14697516481.00
12,74081471334.43,53874024934.50,24578400265.44,14031832121.06
13,74081471334.43,53874024934.50,23903772814.72,14738823163.11
14,74081471334.43,53874024934.50,23849669942.94,14344079638.39
15,74081471334.43,53874024934.50,23802790970.89,14549004122.67
16,74081471334.43,53874024934.50,23585131828.94,15115071840.44
17,74081471334.43,53874024934.50,23441871716.61,15776989790.28
18,74081471334.43,53874024934.50,23648980130.72,15789393444.22
19,74081471334.43,53874024934.50,23509178413.50,15944314504.00
20,74081471334.43,53874024934.50,24170386023.39,16404348783.39
21,74081471334.43,53874024934.50,23434810666.39,16248839203.28
22,74081471334.43,53874024934.50,22796844312.94,15939257069.22
23,74081471334.43,53874024934.50,22269353767.78,15680774655.94
24,74081471334.43,53874024934.50,21804092730.22,15252654473.22
25,74081471334.43,53874024934.50,21357498938.89,15278679465.44
26,74081471334.43,53874024934.50,21065182545.39,15048478560.72
27,74081471334.43,53874024934.50,20720705655.78,14956190371.83
28,74081471334.43,53874024934.50,20665847918.50,14859129391.94
29,74081471334.43,53874024934.50,20405135809.50,14709770122.94
30,74081471334.43,53874024934.50,20533299828.72,14816497382.78
31,74081471334.43,53874024934.50,20200759629.28,15011102206.67
32,74081471334.43,53874024934.50,20201671133.56,15083058780.61
33,74081471334.43,53874024934.50,20062026697.22,15270610091.22
34,74081471334.43,53874024934.50,20040485565.56,15323856693.78
35,74081471334.43,53874024934.50,19770756309.56,15498206860.61
36,74081471334.43,53874024934.50,19734177466.39,15529565988.33
37,74081471334.43,53874024934.50,20143101284.72,15864603676.44
38,74081471334.43,53874024934.50,20915380909.06,15718287274.61
39,74081471334.43,53874024934.50,20427769540.94,15758750125.28
40,74081471334.43,53874024934.50,20032069841.17,15815305361.83
