#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000,27000,29000,31000,33000,35000
4,13452779.78,77094136.11,205244322.50,398655351.28,657825884.00,968444756.11,1350869805.83,1799792415.83,8981052011.11,9691116513.83,13147676892.11,15246050357.56,17373903751.44,22076150352.78,23234389814.94,26227128281.11,32602082738.11,33350264718.61
5,13739509.28,77041402.50,205085661.72,398756573.83,657412091.83,967447455.06,1351580761.22,1800711452.89,6922711578.44,8679165769.61,11704775093.17,12195209509.83,14691428267.28,19438370432.78,19938833342.22,22284266968.72,25720363166.83,28159773430.72
6,13720951.56,77074235.00,205216822.67,398944462.22,657993952.56,968403045.83,1351391960.00,1801169249.56,6021308715.89,7616331822.89,8913225347.39,10406977691.06,12214744616.50,14754637397.50,16991975345.00,18296889622.00,21512197017.50,23939619083.28
7,13717940.33,77091748.56,205047893.11,398697713.67,657327917.78,967373106.33,1351272165.39,1801089589.50,6017731707.72,6148990028.83,7731061481.11,10399748424.28,12212835360.33,12345728860.28,15722420284.78,17918432689.89,19569178113.22,23611881556.06
8,13714261.06,77024792.78,205190142.50,398900885.39,657303260.44,967495825.39,1351212777.28,1800424250.33,6019026553.94,6050157067.83,7729967858.56,10401125707.50,12214123040.22,10944822981.50,13412411094.61,14876301587.00,17828119946.00,19419503073.83
9,13446909.83,77009245.44,205214738.22,399269558.00,657644269.67,967392977.00,1351473939.39,1799378107.56,6020858670.83,6054713632.17,6007934382.17,10399507815.89,8932843078.50,10961531626.50,13422287154.83,13166645775.11,15180892412.39,17789871296.50
10,13718528.28,77069175.89,205048791.50,399000073.22,657546609.00,967345848.83,1351266530.94,1799099299.67,6024658289.50,6058761846.56,5999013792.06,6676386582.33,8147207387.33,10965875000.56,13425671058.94,13157430917.61,13597272708.06,15704586176.39
11,13661625.17,77081884.56,205070825.11,398993284.50,657308837.22,968499955.72,1350593468.94,1800936843.78,6030587522.17,6063529935.94,5995289773.78,6627614624.00,8108358773.00,10969218032.67,13439275149.11,13152593070.89,13607208558.67,14697516481.00
12,13636369.94,77120215.00,205237689.06,399226270.39,658020508.94,967819510.61,1350152811.72,1799492102.33,6031087795.67,6062902344.28,5997136351.72,6211143597.50,8144891295.06,10982810082.83,13448564200.33,13176524915.94,13425436588.44,14031832121.06
13,13645210.17,77082345.67,205483828.89,398965113.28,657273779.00,967556565.39,1350526801.17,1798846047.89,6039000158.94,6050392547.56,6005084495.61,6222392555.33,8155150168.28,10989988736.56,13455161139.39,13186916859.83,13531227774.44,14738823163.11
14,13650439.94,77055991.11,205208941.28,398619324.83,657391748.06,967589214.28,1350442183.50,1800487195.06,6040595780.83,6077427920.28,6012552732.72,6171094939.17,8161070296.44,11000967319.56,13464754164.17,13206416214.17,13635581842.39,14344079638.39
15,13650524.83,77081992.94,205150560.78,398637723.44,658156356.72,967628009.06,1350423952.00,1798995596.17,6042634341.28,6083799297.83,5989974068.89,6224428012.56,8166151558.33,10972310865.00,13473901069.44,13209005828.61,13641494024.56,14549004122.67
16,13824592.33,77090351.78,204999829.67,398641512.50,657797213.78,968188093.61,1350191726.78,1800710068.83,6044119468.56,6083483328.44,6019343482.44,6231005745.11,8175346196.50,11003965921.17,13480029872.17,13213382314.06,13639146129.72,15115071840.44
17,13635981.28,77091844.00,205518093.83,399015713.78,657743879.28,967586135.00,1350605055.06,1800937863.94,6046024667.89,6083606424.22,6015463871.56,6238274245.89,8142727863.11,10975729568.17,13434219089.56,13209888520.33,13647186559.33,15776989790.28
18,13629064.22,76992286.94,204980153.06,398602522.94,657412174.33,968150487.67,1351367445.28,1799152429.83,6050132566.17,6088147549.17,6023133346.44,6441060142.44,8186536577.50,11020749818.50,13449750285.00,13220420588.83,14281512032.56,15789393444.22
19,13761678.89,77060972.17,204969282.22,398972190.83,657980884.44,967467374.83,1350514242.06,1799190756.61,6052510328.44,6090441115.39,6023441268.22,6291579545.50,8192767873.39,11020300322.67,13487723557.89,13233425699.17,14042469701.22,15944314504.00
20,13655294.06,77702286.11,205193981.22,398950127.50,657944770.11,968210139.00,1351228934.67,1800923108.44,6051313294.83,6085796627.06,6026349582.28,6369834905.61,8200499630.39,11026116329.33,13488090755.78,13239789988.56,14320457552.17,16404348783.39
21,13653327.33,77001797.50,205074564.67,398967499.39,657898099.00,967661908.00,1351306675.11,1798819434.67,6057050328.61,6106171007.17,6033133802.89,6311684019.83,8204209836.89,11043202425.61,13506274775.11,13232836201.00,14072659869.89,16248839203.28
22,13652939.50,77048510.72,204991537.89,398881875.72,657728602.83,968288669.72,1351124663.89,1799029065.56,6074208923.89,6124222500.67,6039081586.50,6261579126.78,8220292670.00,11076411177.72,13524773311.72,13260650008.11,13828980493.39,15939257069.22
23,13645523.39,77026101.50,205180422.06,399016090.56,657983882.22,967422116.44,1350146278.89,1800850689.06,6090043076.78,6153665065.00,6049980777.50,6273122193.00,8273742551.33,11110562631.67,13577041776.33,13335178925.28,13779320810.11,15680774655.94
24,13635839.44,77034411.83,205022723.06,398502082.11,657268850.22,967295954.83,1351181287.22,1799055357.89,6107566700.22,6180576592.06,6069393012.67,6305831146.94,8326942573.83,11182835631.17,13634334650.78,13415470739.39,13754509718.00,15252654473.22
25,13649847.17,76980131.56,204972301.94,398582610.61,657179617.72,967587795.61,1350259997.72,1800170634.00,6136411064.89,6218596648.39,6128539198.50,6378942607.78,8415169992.72,11246560108.06,13738630789.61,13558786137.94,13892785880.89,15278679465.44
