#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,65808193536.69,48309904392.89,70887059066.22,32602082738.11
5,65808193536.69,48309904392.89,54629960315.44,25720363166.83
6,65808193536.69,48309904392.89,43729912172.00,21512197017.50
7,65808193536.69,48309904392.89,38127096688.28,19569178113.22
8,65808193536.69,48309904392.89,32182337485.56,17828119946.00
9,65808193536.69,48309904392.89,28191836416.89,15180892412.39
10,65808193536.69,48309904392.89,25123337452.61,13597272708.06
11,65808193536.69,48309904392.89,22729198165.83,13607208558.67
12,65808193536.69,48309904392.89,20831545998.44,13425436588.44
13,65808193536.69,48309904392.89,19828838872.61,13531227774.44
14,65808193536.69,48309904392.89,19173646236.89,13635581842.39
15,65808193536.69,48309904392.89,19077180861.33,13641494024.56
16,65808193536.69,48309904392.89,19661990644.56,13639146129.72
17,65808193536.69,48309904392.89,19380261904.78,13647186559.33
18,65808193536.69,48309904392.89,19885601855.11,14281512032.56
19,65808193536.69,48309904392.89,20126437044.61,14042469701.22
20,65808193536.69,48309904392.89,20916321866.06,14320457552.17
21,65808193536.69,48309904392.89,20341340071.28,14072659869.89
22,65808193536.69,48309904392.89,19871981180.72,13828980493.39
23,65808193536.69,48309904392.89,19457798917.78,13779320810.11
24,65808193536.69,48309904392.89,19022166563.50,13754509718.00
25,65808193536.69,48309904392.89,18672356225.94,13892785880.89
26,65808193536.69,48309904392.89,18148974643.22,14013096976.67
27,65808193536.69,48309904392.89,17897260809.06,14208670478.94
28,65808193536.69,48309904392.89,17622266047.00,14349745092.44
29,65808193536.69,48309904392.89,17484662138.56,14511781887.33
30,65808193536.69,48309904392.89,17388184424.22,14645667583.39
31,65808193536.69,48309904392.89,17160766875.22,14822924788.28
32,65808193536.69,48309904392.89,17112778249.28,14900047640.78
33,65808193536.69,48309904392.89,17055353155.50,14957115276.61
34,65808193536.69,48309904392.89,17198064827.17,15050659921.06
35,65808193536.69,48309904392.89,17225506317.67,15157646812.67
36,65808193536.69,48309904392.89,17597863060.72,15210340354.33
37,65808193536.69,48309904392.89,17406441848.94,15285538493.72
38,65808193536.69,48309904392.89,17268317351.61,15378336382.89
39,65808193536.69,48309904392.89,17678957951.11,15429933376.61
40,65808193536.69,48309904392.89,17638014377.67,15507812490.22
