#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,23359771.28,12489721.81,64922305.61,13452779.78
5,23359771.28,12489721.81,55704122.17,13739509.28
6,23359771.28,12489721.81,44096819.89,13720951.56
7,23359771.28,12489721.81,37956580.50,13717940.33
8,23359771.28,12489721.81,32469002.11,13714261.06
9,23359771.28,12489721.81,28328245.33,13446909.83
10,23359771.28,12489721.81,25100526.61,13718528.28
11,23359771.28,12489721.81,22004781.11,13661625.17
12,23359771.28,12489721.81,19390546.72,13636369.94
13,23359771.28,12489721.81,17337215.78,13645210.17
14,23359771.28,12489721.81,16800865.94,13650439.94
15,23359771.28,12489721.81,14925136.39,13650524.83
16,23359771.28,12489721.81,14382222.94,13824592.33
17,23359771.28,12489721.81,13568728.94,13635981.28
18,23359771.28,12489721.81,13090642.00,13629064.22
19,23359771.28,12489721.81,12410316.78,13761678.89
20,23359771.28,12489721.81,11724751.44,13655294.06
21,23359771.28,12489721.81,10606161.78,13653327.33
22,23359771.28,12489721.81,11018005.00,13652939.50
23,23359771.28,12489721.81,10356526.61,13645523.39
24,23359771.28,12489721.81,9979448.78,13635839.44
25,23359771.28,12489721.81,9860904.33,13649847.17
26,23359771.28,12489721.81,8542483.72,13643162.22
27,23359771.28,12489721.81,8924646.83,13662251.22
28,23359771.28,12489721.81,7975486.17,13656545.00
29,23359771.28,12489721.81,9030528.06,13634880.00
30,23359771.28,12489721.81,8396536.78,13639321.83
31,23359771.28,12489721.81,7931782.22,13583631.28
32,23359771.28,12489721.81,7497383.89,13597349.67
33,23359771.28,12489721.81,7266936.22,13587850.56
34,23359771.28,12489721.81,7237191.33,13596732.06
35,23359771.28,12489721.81,7389467.67,13593254.83
36,23359771.28,12489721.81,7621486.17,13581151.61
37,23359771.28,12489721.81,7974473.94,13584269.06
38,23359771.28,12489721.81,5891396.72,13616877.61
39,23359771.28,12489721.81,6583853.17,13745389.83
40,23359771.28,12489721.81,7185110.06,17900819.72
