==6994== NVPROF is profiling process 6994, command: ./StencilCudaGpu37 200 200 200 3 3
==6994== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==6994== Profiling application: ./StencilCudaGpu37 200 200 200 3 3
==6994== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115976608.000000,1334.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115978678.000000,250,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115991925.000000,531,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115993000.000000,358,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115996119.000000,284,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115997120.000000,254,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116323129.000000,508,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116323932.000000,256,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116324636.000000,228,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116325305.000000,241,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116388783.000000,434,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116389558.000000,245,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116390805.000000,35383.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116427125.000000,108513.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116536146.000000,385,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116536774.000000,231,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116537243.000000,244,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116537719.000000,222,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116538174.000000,226,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116538638.000000,30000.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116569128.000000,244,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116569613.000000,220,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116570070.000000,219,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116570527.000000,224,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116570982.000000,223,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
