3,1,4,77066727,77068293,77080233,77094843,77103145,77104473,77110824,77123033,77128356,77128921,77131668,77134769,77139357,77155050,77181965,77219080,77223279,77317670,77052509,77086179,77105141,77115759,77143356,77153521,77155782,77158626,77174239,77324037,77328847,77329917,77334800,77351360,77359228,77377843,77475748,77482293,77068219,77076538,77083833,77105763,77106457,77123873,77148337,77169141,77190344,77199531,77289785,77294196,77298282,77322597,77328898,77339980,77384446,77423021,77009389,77025992,77046450,77066719,77075392,77077889,77192048,77208146,77208326,77225388,77230781,77239549,77241145,77253196,77254248,77259184,77295823,77353806,77028496,77064073,77064123,77085351,77139178,77143948,77159708,77169509,77181607,77217240,77229167,77235990,77271249,77278371,77288425,77299948,77321435,77358341
4,1,5,77038568,77048574,77094801,77098241,77132727,77133827,77134349,77134875,77139936,77142589,77192290,77226703,77270965,77277375,77349751,77364288,77518687,77545678,77031295,77061533,77063399,77072825,77073938,77105135,77110014,77165300,77171542,77181426,77181801,77215464,77231815,77259113,77286542,77338479,77342900,77360939,77070680,77082466,77106564,77114638,77129296,77142100,77154080,77157876,77187189,77201923,77219661,77225991,77300242,77359667,77375487,77391113,77398465,77405748,77063463,77064176,77084714,77096800,77110118,77158786,77165318,77181389,77183080,77211492,77213182,77214459,77233716,77259950,77261237,77288201,77292382,77298323,77041615,77069897,77083951,77085366,77099840,77107992,77176955,77177369,77193035,77220076,77235813,77270590,77278813,77301252,77338077,77352599,77359191,77368323
5,1,6,77055302,77059232,77083803,77135511,77156525,77213503,77221102,77223718,77246814,77273957,77292405,77320260,77378693,77394486,77396059,77399686,77405660,77468940,77029911,77077481,77103480,77105215,77113406,77119472,77126973,77131736,77147719,77177488,77184889,77191164,77218392,77226865,77235747,77267022,77274464,77284154,77023376,77072604,77102603,77114844,77115012,77124160,77130374,77150397,77183896,77184712,77217010,77310182,77339063,77362708,77384298,77396496,77404976,77570778,77034488,77047366,77060049,77082650,77088025,77097134,77135669,77157968,77161044,77163500,77201346,77229791,77255064,77256590,77267170,77272274,77272903,77332742,77049027,77054010,77060270,77076314,77114074,77116498,77120344,77123843,77223754,77228236,77241667,77248652,77255360,77256698,77290394,77298947,77313155,77374262
6,1,7,77115150,77125839,77126139,77212426,77227022,77231500,77234961,77340371,77344823,77422347,77424626,77444316,77478004,77518587,77584524,77588857,77611684,77616028,77086725,77086892,77108676,77112215,77119868,77121708,77133350,77138563,77150761,77159181,77183055,77200524,77251490,77291162,77317431,77405572,77411938,77416909,77030689,77080159,77089159,77110728,77118673,77130019,77134376,77151106,77152209,77186641,77187942,77198084,77201907,77204447,77214068,77236834,77240980,77250819,77037111,77087559,77124172,77136060,77137816,77150852,77159653,77161091,77191743,77198781,77204137,77220588,77306921,77330723,77354455,77366948,77397861,77402555,77076853,77084560,77087632,77091699,77102835,77108241,77165789,77169093,77171066,77179911,77238761,77250439,77289815,77302999,77381508,77396166,77403634,77438037
7,1,8,76994383,77075554,77093249,77098388,77114964,77129870,77140894,77146832,77193771,77196954,77293426,77302543,77314624,77345932,77371098,77371760,77393497,77443341,77027763,77080133,77087303,77097416,77120829,77128055,77133738,77142567,77206335,77209427,77227243,77238848,77391170,77442679,77466394,77589618,77597758,77658353,77044552,77079584,77086646,77091472,77100713,77112791,77115449,77134222,77139371,77140771,77150185,77172993,77193506,77193936,77216772,77225745,77255297,77277152,77053995,77078840,77092334,77101143,77108006,77117226,77118347,77124002,77141166,77141377,77152250,77210487,77231635,77282049,77341975,77364840,77376143,77386244,77054747,77085518,77103349,77105142,77110014,77127925,77150480,77184181,77204897,77211735,77216946,77220844,77229459,77231860,77240932,77242213,77304050,77332366
8,1,9,77057162,77066256,77087929,77099042,77112826,77133742,77174605,77179780,77185320,77189283,77210998,77232898,77271349,77291650,77299017,77338530,77366899,77609654,77054932,77063517,77087298,77090536,77107058,77118234,77122364,77124566,77135673,77178729,77191498,77196467,77205766,77214043,77234211,77264156,77367622,77387545,77026791,77067022,77070107,77071968,77093188,77113283,77118542,77160253,77165517,77166179,77188089,77191293,77197159,77208694,77213350,77249038,77282800,77363385,77016196,77028935,77052131,77089318,77095379,77130456,77143122,77163814,77170746,77202962,77263002,77271785,77277392,77282681,77318222,77321552,77331693,77353551,77029944,77047917,77082147,77101798,77115713,77137970,77139197,77174111,77177993,77185881,77214682,77224282,77240558,77245825,77273351,77280274,77299686,77310860
9,1,10,77044728,77066488,77078588,77098190,77109882,77134962,77139154,77142985,77145444,77158918,77178053,77192521,77206363,77227989,77240080,77258854,77265696,77312595,77082606,77088849,77120016,77126893,77133359,77142665,77144238,77146194,77148708,77168681,77176110,77177028,77231687,77235313,77297690,77317133,77325429,77345732,77008018,77063886,77100294,77107467,77112435,77141694,77150885,77186806,77187501,77220228,77231876,77234040,77267995,77281448,77293895,77319711,77349346,77445338,77027335,77054213,77066765,77072872,77094397,77106887,77138004,77141349,77145761,77150732,77161322,77173116,77202695,77228503,77253316,77307819,77344667,77484238,77061890,77063412,77078240,77098564,77103973,77124366,77160472,77161564,77177785,77184393,77193638,77205175,77226672,77230338,77247576,77297583,77308043,77317790
10,1,11,77349121,77358702,77361022,77362441,77365142,77366639,77372736,77377004,77392490,77399055,77409733,77443249,77447929,77450172,77555423,77558366,77654509,77827708,77050026,77052470,77055964,77095049,77132868,77133999,77135396,77136496,77156828,77160150,77171266,77208639,77209003,77226866,77235536,77254199,77316670,77416423,77104732,77128244,77140621,77182104,77185398,77210922,77296741,77309341,77345189,77353748,77369548,77370441,77397410,77499811,77532166,77549296,77563805,77600301,77000637,77080752,77090393,77093263,77103093,77113011,77118515,77135350,77145249,77147454,77178871,77181440,77205779,77256262,77257611,77268577,77272311,77323731,77062937,77100282,77113299,77122979,77126186,77128193,77131270,77159166,77161190,77171546,77174679,77197166,77198743,77213453,77213652,77213713,77246012,77260676
11,1,12,77314863,77352153,77356855,77356978,77362442,77374638,77382667,77395257,77415637,77426087,77445721,77464564,77467967,77468609,77473693,77498369,77516707,77523365,77295962,77300445,77321295,77323648,77367592,77379145,77384911,77386551,77395818,77397629,77405778,77417310,77420661,77459911,77461471,77484166,77521864,77537459,77046804,77064631,77072643,77128741,77142516,77145383,77149939,77150035,77154392,77154857,77157398,77161295,77164526,77173079,77213670,77248949,77258156,77281079,77053167,77071772,77095076,77098983,77117071,77124512,77143703,77144824,77163907,77165167,77171264,77184240,77186494,77202493,77268204,77270013,77300800,77319996,77101190,77104809,77104895,77121076,77130433,77131348,77141242,77153358,77153529,77169725,77175691,77176529,77182365,77195946,77208462,77218717,77224846,77265389
12,1,13,77046306,77058605,77101495,77108215,77126249,77126663,77148437,77149013,77168844,77176678,77196937,77221340,77221360,77223620,77253622,77310970,77331964,77399357,77027353,77044952,77074804,77096117,77109692,77127297,77146746,77149800,77165082,77170675,77181845,77194396,77198426,77222066,77245580,77276122,77288305,77336844,77068329,77084149,77090346,77096076,77106636,77107781,77116809,77132386,77135594,77156299,77157309,77172035,77205922,77214238,77222392,77226516,77277634,77424758,77055891,77058622,77079324,77098314,77108967,77116938,77125734,77130946,77153481,77160382,77170157,77171200,77174060,77184729,77216884,77241369,77256365,77317701,77047057,77063370,77095720,77117338,77141980,77170015,77184306,77210477,77220834,77242495,77248282,77277421,77279684,77295187,77310886,77320290,77325165,77401485
