#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,49546702.27,7239201.86,56140463.44,9005551.42
5,49546702.27,7239201.86,52763177.31,9039337.53
6,49546702.27,7239201.86,50493027.17,8994647.28
7,49546702.27,7239201.86,47974172.14,9982677.50
8,49546702.27,7239201.86,65731176.19,11702348.92
