#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000
4,56140463.44,511933698.36,1460412214.53,2458403257.89,4124887688.33,6126017184.39,9980927009.67,11303680402.50,14883305584.08,18365119916.33,23603611886.78,27644527858.58,33329016707.28
5,52763177.31,475588950.14,1329388485.44,2208825941.11,3711499274.00,5541790457.11,7723538935.56,10461175516.78,14279886423.75,16744908232.64,23303946532.17,28064348304.83,30722483708.03
6,50493027.17,451779358.22,1272834770.56,2167555608.89,3619224818.25,5667500885.58,7539515983.56,9887081178.00,14098102333.28,16053701857.25,21133997848.17,24095849644.03,30635414183.58
7,47974172.14,429942810.92,1099030652.44,2150987470.92,3551300114.83,5903720442.64,7661940666.92,10219459683.19,13127336423.56,16546474409.78,20073933430.11,23775374726.31,28808886300.61
8,65731176.19,486126651.11,1118493775.72,2231566145.03,3562756973.81,5686660383.81,7604587766.33,10657518178.36,13674712394.06,16604470364.28,20688668891.03,24825995063.64,29934003861.47
