3,1,4,106752608,106758989,106780094,106781260,106785671,106787011,106789985,106797174,106819986,106829179,106832993,106845559,106848742,106891400,107102390,125431609,131380180,131416096,103450425,103458192,103464320,103464336,103475937,103484753,103492915,103493287,103494689,103497685,103512650,103516212,103525890,103553344,103576965,122904550,131476458,131525794,103837967,103867184,103880788,103890668,103901235,103916124,103918846,103924608,103941616,103948227,103950753,103960983,103973463,103974096,104016263,104018585,104100104,104167229,104016978,104021320,104026703,104027412,104034294,104039643,104039652,104041735,104043364,104051436,104052723,104058538,104059861,104095789,104105685,120698557,132214353,132216846,103343417,103349733,103367487,103373972,103376737,103379976,103382809,103391978,103392027,103394965,103418786,103423860,103461480,103485685,103486571,103528266,103536652,103884532
4,1,5,106926900,106927881,106930902,106931705,106932870,106936866,106941341,106942432,106943153,106943858,106952563,106957200,106979538,106981363,107027766,107076013,107078704,107112708,107014851,107021074,107022255,107022705,107023857,107027145,107027668,107028423,107029679,107035270,107039644,107042930,107066402,107071822,107120936,125296911,131848798,131883745,106658969,106663478,106670280,106678188,106683267,106689492,106690180,106698980,106705284,106707074,106714132,106715919,106717240,106744712,106754315,106775159,106786263,106821433,106563971,106564450,106591931,106594189,106598749,106600417,106602272,106603050,106606607,106610785,106612422,106631489,106635248,106642623,106653331,106658005,106674016,106710037,106669970,106685282,106690274,106690597,106702533,106703071,106708386,106713467,106717617,106733468,106747936,106754999,106779460,106780176,106792101,106794146,106795638,106809602
5,1,6,106486604,106487103,106490301,106498802,106507508,106508112,106514940,106516580,106518244,106518460,106519446,106559810,106569625,106577436,106589874,106604837,106618086,106675988,106800839,106801333,106806077,106808170,106814398,106826435,106829420,106830831,106832902,106836184,106841996,106853983,106860392,106874403,106901362,106941852,106944539,106968152,106705913,106728771,106730321,106730844,106737200,106748792,106748826,106750027,106750488,106754318,106757260,106762115,106763969,106773847,106797893,106832859,106848659,106854746,106743828,106744100,106750974,106752356,106752674,106759606,106763035,106764744,106766601,106768719,106775195,106778268,106788913,106809601,106819546,106844231,106894873,106907531,106614686,106618465,106628403,106628568,106636614,106636737,106636874,106637012,106640649,106648773,106655017,106655030,106660960,106663283,106710024,106715438,106717300,106720111
6,1,7,106958599,106961006,106966258,106967554,106968168,106971839,106975236,106975381,106987115,106988442,107003443,107007678,107011860,107013723,107083639,107100739,107129224,107133818,107076263,107077091,107080251,107082564,107085216,107087627,107090724,107090800,107092383,107093023,107109908,107139941,107176272,107189598,107190102,107237154,107266395,107295617,107093715,107094241,107096424,107100709,107106200,107110861,107111083,107113997,107115197,107119527,107158239,107163209,107178790,107197577,107219441,107248242,107248528,107353244,106633389,106638605,106641832,106653124,106657401,106660043,106663266,106666222,106678441,106678464,106683832,106689289,106700596,106702552,106716131,106753877,106754331,106770929,106589824,106600611,106601493,106610875,106612391,106617315,106618765,106620917,106625957,106636414,106640820,106650683,106664291,106702130,106709398,106726610,106759457,106774209
7,1,8,106925869,106938775,106941300,106944062,106946674,106947928,106948446,106950154,106954226,106954271,106956273,106962411,106967658,106972214,107050926,107056494,107056581,107091523,106839235,106847120,106847479,106848589,106849183,106853543,106858321,106870837,106877961,106882744,106882905,106893767,106959062,106969891,106974626,106978499,106995085,107035685,106638309,106643187,106651634,106654788,106657238,106658864,106661483,106665464,106673874,106678604,106691732,106696326,106698029,106721918,106723919,106771579,106771825,106964319,106768038,106772076,106782667,106783466,106783649,106791610,106793166,106793671,106795111,106798603,106807268,106813641,106827198,106885986,106886876,106901451,106980445,107013367,107137337,107154818,107155941,107158787,107158821,107158987,107165652,107174034,107178981,107179322,107196744,107221051,107262886,107265879,107278563,107280404,107288563,107309266
8,1,9,110252267,110253019,110254942,110257232,110262305,110268889,110269849,110271611,110272474,110277062,110291200,110296966,110299437,110308926,110323404,110357711,110373888,110407211,110570379,110574265,110574634,110625929,110657969,110660925,110671506,110677515,110678328,110680042,110682572,110690880,110691419,110694725,110695944,110712718,110788825,110799790,110246518,110247966,110253928,110256323,110256478,110257948,110259036,110262816,110263598,110264358,110265389,110270739,110279229,110286422,110302437,114442885,131617739,131647595,110086156,110090049,110090164,110090959,110093492,110093769,110099527,110104673,110106712,110107313,110107552,110108406,110123699,110137137,110139068,110145058,110207228,110221012,110039852,110040849,110041926,110043640,110046684,110048152,110048423,110048798,110059181,110065639,110067945,110074974,110089847,110102366,110132054,110136303,110151886,110180082
9,1,10,110311068,110320190,110321890,110331425,110334474,110335837,110340196,110344153,110345265,110349902,110357455,110361438,110391517,110420292,110451521,110470060,110473879,110500997,110326038,110327571,110331677,110332434,110338616,110342948,110347983,110350674,110351424,110359870,110362562,110362948,110365554,110366985,110445804,110466697,110471280,110486244,110132233,110137040,110143386,110146927,110148855,110150297,110150988,110153526,110165586,110169066,110172540,110181606,110191341,110235908,110237444,110264671,110275195,110324056,110366142,110373728,110375320,110378800,110381388,110384405,110384519,110385920,110386445,110393850,110400231,110402503,110410387,110429099,110458995,110516594,110540702,110551283,110118576,110131578,110133683,110135126,110137879,110141379,110144636,110146686,110148187,110161873,110172296,110172550,110186067,110215336,110221681,110236007,110238148,110268274
10,1,11,110565416,110572012,110572214,110574139,110574942,110578458,110582027,110583190,110589121,110591056,110600637,110612124,110642749,110660584,110683255,110717625,110733205,110760894,110170822,110184207,110185207,110188970,110195683,110200873,110202714,110204350,110214233,110219108,110236704,110248885,110249106,110271469,110280228,110311275,110313655,110323005,110567041,110570937,110572516,110578932,110579251,110582511,110586732,110591018,110594096,110597965,110599262,110624953,110632037,110635008,110655245,110697581,110706384,110760558,110247283,110252460,110258598,110262803,110265973,110273434,110275603,110277787,110279931,110281846,110293569,110304074,110304702,110342798,110484150,121623211,131636452,131654209,110548483,110549307,110550533,110551208,110556213,110557502,110560843,110563718,110564354,110566002,110566642,110596794,110598643,110625923,110656332,116776059,131939792,132002652
11,1,12,110640073,110643521,110651345,110651568,110655088,110655653,110657320,110662818,110664887,110678347,110693795,110707466,110727826,110735320,110757199,110834531,110842005,110851814,110243670,110263599,110275154,110276363,110276607,110280106,110281143,110281988,110284748,110284927,110298496,110307812,110315241,110338918,110355597,110380782,110387777,110389392,110639573,110641736,110642930,110643759,110651560,110655382,110660310,110660501,110666389,110672815,110684347,110706529,110709541,110713919,110782471,110796335,110811245,110908290,110319808,110321512,110323928,110324446,110332088,110334704,110337228,110339160,110339293,110340823,110341632,110342744,110358835,110367039,110382674,115290130,131709426,131723019,110148444,110150228,110151148,110151384,110158374,110167918,110168099,110175473,110176572,110177295,110177409,110184145,110210697,110212514,110240597,110263131,110287590,110387521
12,1,13,113991879,113997350,114005045,114006938,114008805,114011488,114015971,114020235,114021997,114024641,114024924,114026468,114035788,114044705,114087325,114117026,114118423,114131618,114025340,114025402,114028023,114030344,114033229,114034591,114036333,114044580,114046165,114047150,114056388,114057548,114059987,114102179,114161911,114166624,114172449,114211233,114119608,114123451,114127921,114145091,114151546,114154934,114156110,114157315,114158992,114161873,114166802,114167411,114169650,114180499,114216992,114222757,114254813,114259457,113776513,113777000,113777415,113790808,113793413,113801631,113801662,113808586,113808967,113810001,113810277,113811372,113811911,113821206,113880729,113883053,113887606,113931422,114073495,114076701,114077885,114083686,114083687,114087840,114089960,114092495,114092523,114101562,114109231,114114778,114116451,114117642,114186824,114226134,114235303,114237909
