3,1,4,13287188,13295662,13306523,13310500,13314024,13325368,13327875,13329856,13332617,13342610,13343731,13356388,13368182,13387540,13497024,13617289,13855599,14026727,13306955,13319641,13321589,13323305,13325308,13328184,13329973,13331084,13333881,13334325,13334861,13346913,13361725,13374541,13542330,13632243,13783288,14054081,13283142,13296421,13297967,13306109,13308346,13310448,13311273,13311765,13315665,13321971,13331751,13356777,13376370,13433364,13514408,13659568,13866704,14057672,13278278,13293717,13294462,13306547,13310496,13315079,13323421,13324908,13337031,13348348,13360164,13366527,13381146,13391863,13554714,13646876,13828083,14170438,13300992,13304081,13305974,13310373,13322683,13325098,13326424,13340597,13341739,13347576,13355114,13382550,13384873,13430757,13611593,13739054,13926468,14217410
4,1,5,13303373,13308931,13310005,13322496,13336616,13338911,13349245,13353102,13356056,13368417,13371749,13373507,13398377,13521438,13592712,13749804,13947938,14209933,13308299,13315173,13320596,13328407,13328593,13331766,13337296,13339079,13349646,13360342,13364190,13366191,13371207,13388761,13503919,13663682,13785665,14022143,13295101,13319596,13332345,13337062,13341767,13346566,13348476,13354032,13357234,13372754,13376944,13380404,13381086,13409429,13597522,13678904,13830245,14245962,13293248,13299455,13314220,13321662,13322881,13323417,13323934,13328550,13329693,13339292,13341002,13344851,13346320,13351516,13458056,13559393,13738110,13961524,13313273,13320598,13334556,13338495,13340551,13340896,13349350,13349746,13350029,13362799,13374449,13384330,13388609,13444900,13663349,13844627,14064268,14261766
5,1,6,13291502,13297027,13309570,13311433,13313929,13315616,13317718,13324640,13332568,13344914,13361037,13366194,13375933,13391644,13466122,13688624,13857749,14107880,13311619,13316130,13317808,13331523,13333674,13338340,13341668,13359021,13359979,13361078,13366339,13370805,13405654,13410107,13479557,13631896,13731490,13988006,13324134,13333213,13335290,13337613,13348636,13354087,13354939,13359600,13361256,13362130,13367599,13378181,13382540,13387174,13466976,13580733,13793611,13922853,13305144,13310773,13311350,13321472,13327504,13335635,13345394,13351804,13358163,13363536,13380700,13383969,13411774,13438310,13537534,13710558,13877634,14173493,13295198,13299471,13301688,13301736,13306130,13311165,13318025,13324477,13332726,13340088,13353695,13361711,13371251,13385650,13411919,13545110,13669827,13944640
6,1,7,13311818,13319347,13321535,13322222,13325512,13330834,13345005,13349984,13358368,13365527,13366987,13372721,13373920,13390989,13530672,13708902,13888083,14073211,13291180,13296098,13298302,13298773,13304655,13304885,13311150,13323647,13326093,13326740,13327363,13329564,13339426,13350321,13452425,13597586,13722039,13937066,13298607,13310756,13312086,13314007,13320193,13323145,13327193,13342308,13345428,13345901,13346267,13347638,13429262,13508780,13576707,13708018,13972669,14270538,13309082,13315432,13319205,13320302,13323842,13331925,13344988,13348536,13355435,13359473,13365541,13368005,13368227,13392001,13485496,13703096,13863395,14114185,13304804,13310357,13310403,13315802,13317876,13319135,13323998,13327624,13338678,13346361,13348294,13353542,13357715,13384256,13537370,13667965,13844041,14083294
7,1,8,13278173,13302778,13306105,13307973,13315001,13315195,13319060,13326265,13331077,13340380,13342644,13345702,13359328,13422397,13581835,13684836,13835753,14130470,13304599,13316965,13325480,13329250,13333348,13335136,13338702,13342556,13342765,13354765,13363948,13368425,13391571,13428346,13595113,13676676,13878226,14163063,13301662,13311864,13312316,13322970,13324178,13328636,13329962,13338488,13350362,13351634,13363595,13369826,13369960,13418647,13607915,13696117,13896960,14188271,13302923,13307230,13315871,13319734,13340922,13343561,13345510,13346333,13348090,13349225,13353428,13373381,13391590,13405414,13497140,13551001,13730164,13950339,13302505,13306900,13316474,13328925,13330350,13331173,13334705,13347170,13355027,13366081,13370570,13370644,13391653,13392344,13431279,13485824,13592856,13782846
8,1,9,13316456,13320052,13320144,13322884,13332073,13332285,13334618,13336783,13344490,13348866,13349090,13369939,13373255,13380723,13394074,13501449,13630927,13794884,13292999,13307327,13311521,13321779,13322594,13323685,13325265,13331289,13340384,13343035,13358153,13376556,13408258,13438401,13595102,13751490,13875723,14159015,13319915,13320917,13324989,13328950,13334253,13347174,13352804,13357022,13360301,13367365,13368436,13371259,13378805,13427641,13576350,13688867,14034464,14120424,13291426,13300046,13304439,13314861,13322138,13323179,13326053,13342948,13343096,13346295,13352116,13356464,13410290,13436207,13622119,13732634,13914778,14226697,13308576,13312270,13313596,13313865,13321674,13326182,13336272,13348260,13349061,13349549,13357978,13363914,13368810,13377143,13493315,13655654,13799988,14020555
9,1,10,13305122,13306892,13316899,13317245,13317286,13319761,13325266,13343596,13350405,13351322,13364930,13378028,13396150,13473920,13543398,13665979,13858927,14099057,13295590,13331781,13338731,13341131,13342815,13343821,13343890,13344030,13344989,13354252,13362413,13395947,13404133,13458858,13553792,13753154,13915790,14192603,13302978,13306532,13317759,13317833,13319005,13319953,13336997,13343795,13343907,13359680,13380761,13386146,13405484,13455027,13550092,13751166,13940536,14203806,13295410,13301207,13312493,13322331,13326772,13329668,13335433,13344009,13355637,13359305,13367663,13387053,13392241,13408600,13591767,13655439,13789039,14099936,13290956,13295876,13299960,13303784,13315618,13318381,13323053,13327832,13327918,13341610,13349711,13356734,13394440,13456943,13551166,13705468,13947697,14226769
10,1,11,13319327,13324078,13329942,13334757,13337478,13340288,13344264,13346234,13349880,13355105,13363067,13365941,13368535,13462632,13577786,13713661,13917479,14180282,13321643,13328642,13331451,13333127,13334067,13339295,13348296,13348759,13352861,13368078,13369748,13376066,13393853,13421939,13466930,13602994,13782263,13938665,13306785,13308944,13312386,13313222,13319348,13323312,13324793,13324874,13332378,13337426,13340510,13345627,13348598,13362782,13440232,13612495,13764218,13955207,13288024,13295946,13302946,13310687,13310901,13317442,13323270,13326171,13337505,13351618,13365633,13372721,13374073,13394707,13478649,13600970,13718029,14001289,13314439,13317357,13320476,13326540,13326787,13332338,13334498,13336091,13340713,13342144,13344617,13350193,13353556,13387132,13450426,13520354,13680901,13946654
11,1,12,13312930,13324346,13325770,13326222,13327982,13330528,13334687,13339995,13340904,13347396,13349192,13355933,13359032,13393603,13428860,13628350,13780376,13992873,13295393,13303703,13303773,13315055,13316961,13319732,13323199,13324363,13339153,13340942,13344101,13345227,13385853,13396616,13433146,13543684,13639929,13844386,13324528,13328780,13332364,13338233,13339400,13341878,13342230,13343737,13355293,13357623,13358674,13359724,13360658,13373275,13434446,13471050,13574357,13770889,13290617,13303468,13308371,13309247,13312182,13318284,13318644,13324722,13332396,13334236,13342638,13354479,13363199,13384681,13500120,13688642,13830541,14094500,13278947,13295923,13301416,13301843,13309808,13313016,13324295,13324302,13330330,13335645,13339938,13343633,13370642,13389624,13419035,13592464,13659053,13898249
12,1,13,13303118,13303796,13306478,13308004,13319533,13319844,13323790,13333673,13335807,13337793,13339234,13342429,13345407,13350161,13506103,13612008,13732646,13937199,13302641,13309818,13317208,13317695,13323458,13325030,13334474,13334991,13345897,13348225,13348719,13349922,13359605,13399019,13457915,13462326,13604952,13758664,13323239,13325647,13326736,13332928,13333040,13335787,13340942,13341314,13343479,13354894,13358201,13363816,13372830,13373579,13569121,13722604,13859902,14046729,13304006,13305824,13312619,13312768,13312898,13322632,13334666,13337099,13344150,13345056,13353182,13368068,13370238,13389939,13476087,13565738,13703413,13917839,13305425,13309896,13311573,13313733,13314557,13324443,13324456,13328551,13330298,13337483,13344110,13355037,13364487,13387310,13388257,13500393,13723777,13895011
