#ratio,nCores,1000,2000,4000,8000
0.5,12,14420452218.08,14656983489.46,13952902364.57,15617250719.36
1,12,13608001429.91,14648997536.36,14246939576.88,15614408654.44
1.5,12,13289049939.61,12970977978.00,15815915406.67,15621779519.39
2,12,12827731487.48,12356828552.26,12445858290.47,15625279508.61
