#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,12,12475877368.83,12649974424.25,12759846916.08,12944282394.06,12806441635.56,12729337609.72,12044227636.42,12289267784.22
0.5,12,12112361159.08,12639974107.64,13011633789.89,12353832904.19,12836838922.03,12863208267.53,12124022165.03,12223694513.58
0.75,12,12940234788.08,12606058677.56,12179131281.53,12589953231.78,12169671418.14,13657686746.72,12706548636.92,12176226530.17
1,12,12372725341.64,12233166454.00,12559423950.44,12237739967.69,12224479271.50,12145977333.00,12312536579.50,12265822991.64
1.25,12,12323699344.17,13237010140.44,12727525993.94,13698835946.97,12082508788.53,12484157987.89,13090009595.31,12906674375.89
1.5,12,12149224267.64,12678484478.28,12267570038.69,12931423817.69,12785515773.75,14672922862.72,13364576935.33,12753414433.06
1.75,12,12327998228.11,12691833066.78,12780235536.69,12719895974.69,12832907624.61,14670435843.08,12426671349.97,12470623126.03
2,12,12296946409.67,12721197811.19,12814800865.17,12627221705.44,12816002708.72,12262616397.64,12380945176.81,12479557746.83
