#ratio,1000,2000,4000,8000
0.5,12,7321000030.06,7320726996.97,8076161287.53,7506286821.69
1,12,7344716775.06,7633194381.22,7546383116.39,7514549102.56
1.5,12,7384687895.94,7708211262.64,7596519530.89,7509302973.72
2,12,7341789215.50,7322897949.14,8073596535.72,7523458241.61
