#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,7330793085.29,966926248.94,7889174166.28,968444756.11
5,7330793085.29,966926248.94,6084794454.06,967447455.06
6,7330793085.29,966926248.94,4871379371.00,968403045.83
7,7330793085.29,966926248.94,4185039545.00,967373106.33
8,7330793085.29,966926248.94,3589251517.61,967495825.39
9,7330793085.29,966926248.94,3181486719.83,967392977.00
10,7330793085.29,966926248.94,2798586862.50,967345848.83
11,7330793085.29,966926248.94,2581256711.44,968499955.72
12,7330793085.29,966926248.94,2340872597.83,967819510.61
13,7330793085.29,966926248.94,2152568638.00,967556565.39
14,7330793085.29,966926248.94,2040484278.50,967589214.28
15,7330793085.29,966926248.94,2062253927.33,967628009.06
16,7330793085.29,966926248.94,2025517109.11,968188093.61
17,7330793085.29,966926248.94,2008549718.17,967586135.00
18,7330793085.29,966926248.94,2091798202.39,968150487.67
19,7330793085.29,966926248.94,1859875146.83,967467374.83
20,7330793085.29,966926248.94,1898050491.83,968210139.00
21,7330793085.29,966926248.94,1941661319.78,967661908.00
22,7330793085.29,966926248.94,1885885696.89,968288669.72
23,7330793085.29,966926248.94,1887732162.67,967422116.44
24,7330793085.29,966926248.94,1863066213.11,967295954.83
25,7330793085.29,966926248.94,1801925436.06,967587795.61
26,7330793085.29,966926248.94,1704052628.28,968273631.72
27,7330793085.29,966926248.94,1675338558.39,968085959.56
28,7330793085.29,966926248.94,1744087305.56,968081468.00
29,7330793085.29,966926248.94,1661461573.11,967126809.56
30,7330793085.29,966926248.94,1682866657.00,967463150.50
31,7330793085.29,966926248.94,1681147941.50,968247692.56
32,7330793085.29,966926248.94,1724305967.00,967879136.78
33,7330793085.29,966926248.94,1621074211.67,967298391.00
34,7330793085.29,966926248.94,1703032671.33,967518794.72
35,7330793085.29,966926248.94,1604723947.72,967522970.89
36,7330793085.29,966926248.94,1664919273.67,968043787.67
37,7330793085.29,966926248.94,1673165803.17,968442196.61
38,7330793085.29,966926248.94,1616082637.28,967400575.17
39,7330793085.29,966926248.94,1535010652.50,968190060.44
40,7330793085.29,966926248.94,1452565805.00,969227964.17
