#cores,1000,3000,5000,7000,9000,11000,13000,15000,17000,19000,21000,23000,25000,27000,29000,31000,33000,35000
4,1.73642709254251,6.28129160496796,6.28311799533456,6.58022732778404,7.1695363882641,7.5696554078479,7.54194828383197,7.54332104839938,1.9307470939406,2.2880851378503,2.11676587666307,2.19708608570285,2.23785885526202,2.00624944810238,2.18029875237336,2.1997616952571,2.0185272844475,2.22131584140294
5,1.70018963588487,6.28559104878705,6.28797881492385,6.57855696688365,7.17404907985719,7.57745864847549,7.53798108561686,7.53947113030848,2.50481908346202,2.55486532382091,2.37770940330581,2.74672485745486,2.64646456786113,2.27849678112939,2.54066575793094,2.58897599146354,2.55860281248123,2.6307552337624
6,1.70248915884956,6.28291347867416,6.28395995689743,6.57545870485952,7.16770510447805,7.56998144197999,7.53903420718886,7.53755485021551,2.87979588643579,2.91138834022808,3.12238866604662,3.2186948119717,3.18306649719957,3.00178603297933,2.98128440614625,3.15318250048413,3.05911076786604,3.0945133703556
7,1.7028628728552,6.28148613808014,6.28913702345722,6.57952816612147,7.17496775187707,7.57804102400718,7.53970256674348,7.53788822734184,2.88150766986417,3.60613687134067,3.59983604717294,3.2209322510452,3.18356411214074,3.58749693620645,3.22201736171047,3.21978116991962,3.36284912712983,3.13746582027119
8,1.70331971790538,6.28694648128594,6.28477703864356,6.57617702275915,7.17523690559955,7.57707981048387,7.54003394955226,7.54067382206809,2.88088778402702,3.6650452898776,3.60034534578188,3.22050574567772,3.18322848333855,4.04668623113902,3.77694292013072,3.87821071198212,3.69125817730742,3.81479747719514
9,1.73718509124561,6.2882157482934,6.28402378564796,6.57010479336369,7.17151631967629,7.57788536776818,7.53857689505913,7.54505790419443,2.88001114442196,3.66228710581029,4.63229989415396,3.22100677219918,4.3525162167249,4.04051787383583,3.77416386203903,4.38178661101696,4.33493576984843,4.16424998808198
10,1.70278989139497,6.28332591269908,6.28910946856275,6.57454224429077,7.17258145343123,7.57825455513822,7.53973400545387,7.54622716798915,2.87819478512185,3.65984011684827,4.63918816780271,5.01721772540467,4.77222961343713,4.03891750172496,3.77321259423658,4.38485541217341,4.83980831668406,4.71718710078479
11,1.70988231556056,6.28228996610822,6.28843374209019,6.57465410764326,7.17517602901398,7.56922397568946,7.54349139697536,7.53852755024122,2.87536496356834,3.65696218188662,4.64206983360922,5.05413893276484,4.79509422919192,4.03768658163041,3.76939310815619,4.386468269673,4.83627433598492,5.04040743415377
12,1.71304910198117,6.27916753006977,6.28332107054178,6.57081718168842,7.16741583036289,7.57454567191927,7.54595341010397,7.54457993758413,2.87512645453931,3.65734072649051,4.64064049412985,5.3930302168513,4.77358665108416,4.03268964203718,3.76678955248077,4.3785013527798,4.90175444971036,5.27952947949278
13,1.71193928044862,6.28225238517187,6.27579456303755,6.57511834880401,7.17555874456997,7.57660414648225,7.54386377592335,7.54728956877926,2.8713594327879,3.66490264725259,4.63449828606999,5.38328059579383,4.76758165801259,4.03005549169957,3.76494273096209,4.37505087676148,4.8634310672827,5.02628130581345
14,1.71128340058467,6.28440103052748,6.28420130280982,6.58082203610861,7.17427108934374,7.5763484928312,7.54433646863342,7.54041020137751,2.87060096389986,3.64859936725476,4.62874174078467,5.42802945550296,4.76412320300565,4.02603363640039,3.76226038054759,4.36859108737441,4.8262108868803,5.16460262366091
15,1.71127275844089,6.28228113298701,6.28598962263095,6.58051830675486,7.16593642882106,7.57604473687309,7.54443832151461,7.54666217192733,2.86963252972657,3.64477830035898,4.64618936284765,5.38152020313001,4.76115880080251,4.03654845423394,3.75970632889436,4.36773462878025,4.82411922170765,5.09185857051189
16,1.68972586839384,6.281599950691,6.2906115493652,6.58045575938356,7.16984887390746,7.57166209094382,7.54573592156224,7.53947692528936,2.86892741964799,3.64496760610934,4.62351980474266,5.37583922608447,4.75580402665704,4.02493653458905,3.75799694852717,4.36628796458799,4.82494966406236,4.90116567863256
17,1.71309792821892,6.2814783615761,6.27474823314928,6.57428453633869,7.17043025568358,7.57637260406796,7.54342668538835,7.53852327996382,2.86802337461047,3.6448938537823,4.62650169576908,5.36957558808655,4.77485493980149,4.03529115640142,3.77081174484025,4.36744277444809,4.82210697791771,4.69553902988963
