#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,2623242836.86,398164098.79,3187323095.94,398655351.28
5,2623242836.86,398164098.79,2458972749.44,398756573.83
6,2623242836.86,398164098.79,1969269624.33,398944462.22
7,2623242836.86,398164098.79,1691915049.39,398697713.67
8,2623242836.86,398164098.79,1449508517.94,398900885.39
9,2623242836.86,398164098.79,1270219304.61,399269558.00
10,2623242836.86,398164098.79,1132972391.94,399000073.22
11,2623242836.86,398164098.79,1021336601.72,398993284.50
12,2623242836.86,398164098.79,933771872.00,399226270.39
13,2623242836.86,398164098.79,871192988.17,398965113.28
14,2623242836.86,398164098.79,841942455.72,398619324.83
15,2623242836.86,398164098.79,812011727.50,398637723.44
16,2623242836.86,398164098.79,785602459.78,398641512.50
17,2623242836.86,398164098.79,800828853.28,399015713.78
18,2623242836.86,398164098.79,800324241.72,398602522.94
19,2623242836.86,398164098.79,750138310.00,398972190.83
20,2623242836.86,398164098.79,752702856.61,398950127.50
21,2623242836.86,398164098.79,730735411.17,398967499.39
22,2623242836.86,398164098.79,726217204.28,398881875.72
23,2623242836.86,398164098.79,723151929.83,399016090.56
24,2623242836.86,398164098.79,708349658.89,398502082.11
25,2623242836.86,398164098.79,684304935.22,398582610.61
26,2623242836.86,398164098.79,686970466.56,398536943.44
27,2623242836.86,398164098.79,677799867.50,398638986.28
28,2623242836.86,398164098.79,679438424.00,398733263.67
29,2623242836.86,398164098.79,661693094.50,398615270.94
30,2623242836.86,398164098.79,651081571.78,398880291.06
31,2623242836.86,398164098.79,638105391.17,398861996.06
32,2623242836.86,398164098.79,711532267.00,398582462.56
33,2623242836.86,398164098.79,642588880.39,398561217.17
34,2623242836.86,398164098.79,633022987.72,398564069.83
35,2623242836.86,398164098.79,667813170.33,398628872.00
36,2623242836.86,398164098.79,653153045.50,398571812.83
37,2623242836.86,398164098.79,661328830.78,398912112.28
38,2623242836.86,398164098.79,663568446.00,398991610.44
39,2623242836.86,398164098.79,645034858.83,398701116.22
40,2623242836.86,398164098.79,636158971.83,399357069.78
