#size,StencilSEQ,StencilCudaHybrid3S11,StencilCudaHybrid3S12,StencilCudaHybrid3S21,StencilCudaHybrid3S22,StencilCudaHybrid3S24,StencilCudaHybrid3S42,StencilCudaHybrid3S44,StencilCudaHybrid3_DAWL,StencilCudaHybrid3_IDAWL
1000,1,0.262823238763225,0.263753840847623,0.251210669615445,0.263049151198749,0.193776942117163,0.263107713389804,0.262384079520451,2.16085752014434,2.19764628067764
3000,1,1.62416181612684,1.62432992633059,0.892247712794115,0.892561392476704,0.769365753317224,0.613727611767859,0.612083967709176,5.8010277333015,5.81750025142267
5000,1,2.45843310646272,2.45272298053855,1.35594694993587,1.35575473798722,1.19239591936765,0.710628119372176,0.710734655847854,5.45554571552093,5.46160845297489
7000,1,3.66479642028151,3.62266549119772,1.95524307421282,1.9591132356266,1.87742646142684,1.04209448117248,1.04434387276716,5.75412078040137,5.75972856802966
9000,1,2.71211056368073,2.71968095738625,2.60745020700537,2.59940967839398,2.57820370969635,1.39778793722737,1.39790962717965,6.03953903430778,6.04344101626605
11000,1,3.51141033339,3.50358392470622,3.43062269199902,3.40733679764203,3.04201147497025,1.81208884323723,1.81138584222043,6.58417883024824,6.58674784700806
13000,1,4.21277940798041,4.20522451500116,4.1524994590012,4.12855442186316,3.2843680091413,2.15246462827254,2.15583438964051,6.69516581121796,6.69763245909963
15000,1,3.33713210080954,3.33597721997024,3.21528263155582,3.25880291494316,3.16472755459098,2.39872302780803,2.40602159419008,6.55909039933975,6.56084918315543
17000,1,3.87478699398751,3.88148345149249,3.41734714792178,3.38567055427759,3.32237674181499,3.40492422112266,3.38449768554633,3.25359955565585,4.26438217957839
19000,1,3.44449604612657,4.13049232710187,3.80622923456931,3.78049174994349,3.43549164356621,3.8465763195554,3.84457119193843,3.51580330922115,4.10538557623857
21000,1,3.79861293523277,3.79782530698115,4.23774501150586,4.29196372649569,3.63009809117369,4.26391515248228,4.28574449496866,3.83477901511524,4.3687099411307
23000,1,4.23900044424398,4.19570494174217,3.42922077550747,3.86485375080968,3.74206065317884,3.91848765365523,4.46984679015062,4.14991584768448,4.21490503717584
25000,1,4.15978460048803,4.16305891101594,3.45120596657661,3.43107051763036,3.57936454234698,2.96943754446921,3.87070626948016,4.07075136473757,4.22065210479196
27000,1,3.76410598187664,3.73375419030393,3.69657547925068,3.67194200061574,3.57744101282662,2.88746179234038,3.13971836388489,3.34794209720989,4.01617925117419
29000,1,4.18348082805718,4.18193198766427,3.89754412545483,3.89748793033115,3.57445286977972,3.2476808902272,3.24869591949301,3.3007553734833,4.18352972679811
31000,1,3.71776251519279,4.15743644783746,4.12568572599926,4.10618795523151,3.5644923128548,3.3885110507869,3.40223563221427,3.94415493355318,4.25224135698405
33000,1,4.01017072538604,3.99555223251459,3.50139701995734,3.51143954343014,3.51314189563766,3.5990507611134,3.58373675390693,3.51721856914994,4.13183885717792
35000,1,4.02891328481992,4.14223040309058,3.69770218112182,3.70260848683148,3.63310603832997,3.84486231288001,3.82514532051512,3.56464865886302,4.22789085595327
37000,1,3.96582581231151,3.96910164452119,3.62097396769266,3.59666162118775,3.6037974163794,3.89305200162866,3.86869433433685,3.53921782841566,4.18976612942018
39000,1,4.10592030006009,4.13243396110583,3.7978824266594,3.78402814162393,3.56576776356873,4.1248604512822,4.10925115020989,3.57232328677474,4.23009468311694
41000,1,3.89959073652282,3.88426016016643,4.11171316179754,4.07447915949158,3.60983822310667,4.04715458804846,4.06400007743488,3.54184775549929,4.27020241157688
43000,1,4.10973618669994,4.08256181905864,3.867961002976,3.87026939241285,3.71980439895978,3.91935402056367,4.2494467041689,3.22894931055892,4.2812016237673
45000,1,4.21270371886879,4.25464934301628,3.7636032767247,3.84159003028831,3.73064306698682,3.43791296669495,4.00561906159252,3.17086067708768,4.11314574983507
47000,1,3.96716833735166,3.93055592982566,3.94341910966063,3.94067702711899,3.73215717125565,3.40958463783234,3.41776869856023,3.19706431620348,4.22760397415141
49000,1,4.08908167117513,4.12008272233865,4.14641727674688,4.15274099844814,3.74752615519462,3.6382688365104,3.64007150367799,3.28111112252877,3.91288271572428
