#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,2330547050.09,404830564.90,3472653481.94,405208809.47
5,2330547050.09,404830564.90,2688351734.28,405576195.17
6,2330547050.09,404830564.90,2161324647.14,405224922.89
7,2330547050.09,404830564.90,1890088095.28,405084429.33
8,2330547050.09,404830564.90,1706490340.42,405236185.61
9,2330547050.09,404830564.90,1401591213.75,405012114.11
10,2330547050.09,404830564.90,1251866993.89,405088998.89
11,2330547050.09,404830564.90,1139979197.58,404773811.28
12,2330547050.09,404830564.90,1052736291.00,405407618.03
13,2330547050.09,404830564.90,985417959.89,404758357.81
14,2330547050.09,404830564.90,925616259.39,405067114.72
15,2330547050.09,404830564.90,870483651.44,404735197.00
16,2330547050.09,404830564.90,1351256669.81,405731279.31
17,2330547050.09,404830564.90,811718918.61,405050851.33
18,2330547050.09,404830564.90,818343417.64,405553858.72
19,2330547050.09,404830564.90,1038315830.08,405212607.39
20,2330547050.09,404830564.90,994958786.50,405166910.89
21,2330547050.09,404830564.90,946180980.67,405213101.33
22,2330547050.09,404830564.90,913680052.72,405154046.58
23,2330547050.09,404830564.90,881577181.86,405533909.86
24,2330547050.09,404830564.90,888791105.28,405502897.64
25,2330547050.09,404830564.90,841362471.92,405119708.19
26,2330547050.09,404830564.90,799310378.53,405194522.14
27,2330547050.09,404830564.90,777376287.39,405301906.08
28,2330547050.09,404830564.90,760241867.64,405194093.39
29,2330547050.09,404830564.90,735344651.75,405456796.67
30,2330547050.09,404830564.90,725300966.39,405234694.67
31,2330547050.09,404830564.90,702760297.33,405569065.19
32,2330547050.09,404830564.90,756655868.72,405602547.25
