#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.19234372006348,0.751151930865196,1.9480379405222
5,1,1.19234372006348,0.972072347704725,2.50759715199249
6,1,1.19234372006348,1.20395769693156,2.94956923272574
7,1,1.19234372006348,1.38400703767596,3.17419454350258
8,1,1.19234372006348,1.53594039979163,3.65539926258115
9,1,1.19234372006348,1.86503389516932,3.65893890080624
10,1,1.19234372006348,2.088752069029,3.65481849909454
11,1,1.19234372006348,2.29514832517837,3.59464994309252
12,1,1.19234372006348,2.49224579464683,3.96857244100045
13,1,1.19234372006348,2.6722982642237,4.70745619009539
14,1,1.19234372006348,2.84990873684131,4.55135309256704
15,1,1.19234372006348,3.04912649894046,4.35249549442278
16,1,1.19234372006348,1.73945319904349,3.14680905601292
17,1,1.19234372006348,3.26221794256266,4.21492256728654
18,1,1.19234372006348,3.17121864903561,4.18153923475085
19,1,1.19234372006348,2.4631968765325,4.20985869143621
20,1,1.19234372006348,2.54675996335463,4.26598717586427
21,1,1.19234372006348,2.60647220113265,4.31026709382871
22,1,1.19234372006348,2.63560277908378,4.28884045630533
23,1,1.19234372006348,2.70755379626323,4.20939668392361
24,1,1.19234372006348,2.70144450664905,3.52928151795921
25,1,1.19234372006348,2.78587798223688,4.2775221577093
26,1,1.19234372006348,2.87752015592187,4.32578195037672
27,1,1.19234372006348,2.96163464552834,4.23922245001141
28,1,1.19234372006348,3.02624127021412,4.05462022386161
29,1,1.19234372006348,3.08010325494892,3.96109417164033
30,1,1.19234372006348,3.1515915472528,3.91643979976841
31,1,1.19234372006348,3.2903772141132,3.7820828428444
32,1,1.19234372006348,3.36474188805507,3.40549441582872
