#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,6467450564.22,982467957.43,8611183386.78,983464689.69
5,6467450564.22,982467957.43,6633082453.69,983321078.06
6,6467450564.22,982467957.43,5358068451.72,982692964.86
7,6467450564.22,982467957.43,4652968215.19,983007795.61
8,6467450564.22,982467957.43,4216169362.33,982791979.14
9,6467450564.22,982467957.43,3446302666.94,982541057.83
10,6467450564.22,982467957.43,3099525393.50,983708301.44
11,6467450564.22,982467957.43,2838873987.56,982360925.86
12,6467450564.22,982467957.43,2638876987.78,984033024.17
13,6467450564.22,982467957.43,2426641619.97,982944884.61
14,6467450564.22,982467957.43,2269675457.53,982464444.58
15,6467450564.22,982467957.43,2122251975.72,982003574.42
16,6467450564.22,982467957.43,3109129437.19,983731718.97
17,6467450564.22,982467957.43,1990160592.11,982328650.78
18,6467450564.22,982467957.43,1995671109.00,983200371.58
19,6467450564.22,982467957.43,2595677213.28,983262103.67
20,6467450564.22,982467957.43,2525591484.31,983662632.56
21,6467450564.22,982467957.43,2344267982.92,983062563.64
22,6467450564.22,982467957.43,2293586431.22,982981096.83
23,6467450564.22,982467957.43,2201915422.28,983787949.83
24,6467450564.22,982467957.43,2175181845.75,983970187.36
25,6467450564.22,982467957.43,2062254977.78,982901366.00
26,6467450564.22,982467957.43,1986761098.53,984428717.97
27,6467450564.22,982467957.43,1917643411.56,982941523.67
28,6467450564.22,982467957.43,1866102694.89,983875320.42
29,6467450564.22,982467957.43,1853892845.83,983041652.67
30,6467450564.22,982467957.43,1847187679.86,983695930.03
31,6467450564.22,982467957.43,1737719695.92,983147258.06
32,6467450564.22,982467957.43,1689635028.72,983815558.31
