#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,9190075020.00,1373342856.88,12024838476.44,1373020249.28
5,9190075020.00,1373342856.88,9266751573.97,1373152435.42
6,9190075020.00,1373342856.88,7471702076.53,1374078704.39
7,9190075020.00,1373342856.88,6524886082.17,1374276481.81
8,9190075020.00,1373342856.88,5949852421.22,1374242390.61
9,9190075020.00,1373342856.88,4827530418.61,1372471642.94
10,9190075020.00,1373342856.88,4331274365.50,1373789575.64
11,9190075020.00,1373342856.88,3920091439.64,1372735639.92
12,9190075020.00,1373342856.88,3620338992.28,1373110047.69
13,9190075020.00,1373342856.88,3378891262.86,1373895449.28
14,9190075020.00,1373342856.88,3192420000.14,1372901757.25
15,9190075020.00,1373342856.88,3108943263.67,1373606153.03
16,9190075020.00,1373342856.88,4484684226.75,1375338077.61
17,9190075020.00,1373342856.88,2828912425.14,1372959795.33
18,9190075020.00,1373342856.88,2864263764.08,1374541892.50
19,9190075020.00,1373342856.88,3576171678.22,1373444143.19
20,9190075020.00,1373342856.88,3458234662.17,1375828767.92
21,9190075020.00,1373342856.88,3318211624.56,1373729322.33
22,9190075020.00,1373342856.88,3165539204.72,1374463949.72
23,9190075020.00,1373342856.88,3068512677.50,1374643703.39
24,9190075020.00,1373342856.88,3257310685.03,1374438805.08
25,9190075020.00,1373342856.88,2899709556.19,1374610743.89
26,9190075020.00,1373342856.88,2802727956.67,1373370354.81
27,9190075020.00,1373342856.88,2711194613.53,1374812044.78
28,9190075020.00,1373342856.88,2721089174.14,1373632899.97
29,9190075020.00,1373342856.88,2570399725.94,1375016354.06
30,9190075020.00,1373342856.88,2534497361.44,1373778207.81
31,9190075020.00,1373342856.88,2454241429.31,1374602712.19
32,9190075020.00,1373342856.88,2343343833.69,1373615753.06
