#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,90898294689.07,75152609046.83,119521905959.75,44661344200.44
5,90898294689.07,75152609046.83,92217402401.94,37141563548.00
6,90898294689.07,75152609046.83,74445844076.97,31457318752.89
7,90898294689.07,75152609046.83,64688050412.44,28367459320.00
8,90898294689.07,75152609046.83,58758549783.31,27070608925.28
9,90898294689.07,75152609046.83,47984746633.11,22074986774.94
10,90898294689.07,75152609046.83,42994731528.31,22084108404.92
11,90898294689.07,75152609046.83,39116835011.44,21120475672.33
12,90898294689.07,75152609046.83,36098446036.00,22548483619.08
13,90898294689.07,75152609046.83,33783488118.39,24002360372.44
14,90898294689.07,75152609046.83,31812505278.39,25010807137.56
15,90898294689.07,75152609046.83,29763222800.94,25787439124.86
16,90898294689.07,75152609046.83,54110117875.19,28587587306.28
17,90898294689.07,75152609046.83,27757921617.50,20632733026.47
18,90898294689.07,75152609046.83,28394985677.64,19968726259.69
19,90898294689.07,75152609046.83,36827331589.03,26251890005.67
20,90898294689.07,75152609046.83,35472748943.44,25396921007.11
21,90898294689.07,75152609046.83,34712771613.53,26129898405.89
22,90898294689.07,75152609046.83,34209574342.64,26007797635.00
23,90898294689.07,75152609046.83,33868475612.92,25739621800.58
24,90898294689.07,75152609046.83,34283289956.33,25389079998.67
25,90898294689.07,75152609046.83,33075443098.83,25712969381.75
26,90898294689.07,75152609046.83,32072815422.14,25996181810.53
27,90898294689.07,75152609046.83,31368231082.56,25437158765.81
28,90898294689.07,75152609046.83,30505708275.78,21490548805.69
29,90898294689.07,75152609046.83,29961768854.53,22180629515.61
30,90898294689.07,75152609046.83,29549801088.08,28174997685.14
31,90898294689.07,75152609046.83,28125159794.97,28504998959.61
32,90898294689.07,75152609046.83,27380566285.06,28920080771.61
