==7090== NVPROF is profiling process 7090, command: ./StencilCudaGpu37 800 800 800 3 3
==7090== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==7090== Profiling application: ./StencilCudaGpu37 800 800 800 3 3
==7090== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115208007.000000,1201.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115210206.000000,203,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115218543.000000,463,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115219464.000000,425,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115222223.000000,399,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115223558.000000,429,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
115637464.000000,1010.000000,,,,,,,,,,,,,,,,,"cuDeviceGet",7
115639100.000000,448,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
115647252.000000,560,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
115648724.000000,407,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
115706319.000000,503,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
115707154.000000,245,,,,,,,,,,,,,,,,,"cuDeviceGet",12
115708274.000000,36435.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
115745602.000000,100994.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
115847130.000000,370,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
115847705.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
115848102.000000,194,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
115848503.000000,205,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
115848912.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
115849302.000000,29190.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
115878961.000000,205,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
115879364.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
115879753.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
115880136.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
115880533.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
115880920.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
115881312.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
115881695.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
115882086.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
115882476.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
115882865.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
115883247.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
115883637.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
115884026.000000,252,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",34
115884482.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",35
115884868.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",36
115885263.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",37
115885648.000000,245,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",38
115886105.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",39
115886492.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",40
115886884.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",41
115887279.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",42
115887672.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",43
115888051.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",44
115888439.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",45
115888828.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",46
115889211.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",47
115889603.000000,261,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",48
115890069.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",49
115890460.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",50
115890841.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",51
115891233.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",52
115891620.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",53
115892005.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",54
115892389.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",55
115892782.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",56
115893169.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",57
115893560.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",58
115893964.000000,191,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",59
115894360.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",60
115894752.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",61
115895138.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",62
115895516.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",63
115895911.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",64
115896302.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",65
115896698.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",66
115897086.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",67
115897478.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",68
115897869.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",69
115898258.000000,139783.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116038622.000000,237,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116039059.000000,198,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116039456.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116039838.000000,211,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116040241.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116040631.000000,205,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",76
116041035.000000,198,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",77
116041435.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",78
116041829.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",79
116042219.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",80
116042608.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",81
116042992.000000,261,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",82
116043457.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",83
116043848.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",84
116044230.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",85
116044621.000000,211,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",86
116045035.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",87
116045423.000000,226,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",88
116045869.000000,198,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",89
116046267.000000,137820.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",90
116184617.000000,232,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",91
116185053.000000,198,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",92
116185457.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",93
116185852.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",94
116186244.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",95
116186629.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",96
116187025.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",97
116187417.000000,590,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",98
116188211.000000,37234.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",99
116225986.000000,234,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",100
116226418.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",101
116226807.000000,584,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",102
116227619.000000,189,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",103
116228019.000000,245,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",104
116228469.000000,201,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",105
116228938.000000,199,,,,,,,,,,,,,,,,,"cuDeviceGet",106
