#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.22454573000063,0.525113906104202,1.29478536561059
5,1,1.22454573000063,0.678719645579269,1.7364819885863
6,1,1.22454573000063,0.846949661502664,1.94623861718371
7,1,1.22454573000063,1.01492047785686,2.29814042989137
8,1,1.22454573000063,1.18295397902029,2.47294306552273
9,1,1.22454573000063,1.30727735451381,2.78698572690136
10,1,1.22454573000063,1.46762338610559,2.96682596457326
11,1,1.22454573000063,1.62611690896215,3.01973060211251
12,1,1.22454573000063,1.78769357262016,3.01913599234507
13,1,1.22454573000063,1.87006963871979,3.31434933751771
14,1,1.22454573000063,2.01537599235714,3.31341909939092
15,1,1.22454573000063,2.07514376478083,3.30896603585398
16,1,1.22454573000063,2.08136900302833,3.30636957623012
17,1,1.22454573000063,2.21844448769673,3.30228495413378
18,1,1.22454573000063,2.33626378201757,3.98548037665685
19,1,1.22454573000063,2.44855636232537,4.16469715324245
20,1,1.22454573000063,2.55583480687641,4.30580117197862
21,1,1.22454573000063,2.6624633245461,4.2056275510391
22,1,1.22454573000063,2.77337494500643,4.03476307396505
23,1,1.22454573000063,2.85562457904689,3.87214107569912
24,1,1.22454573000063,2.93521068651306,3.71987718360247
25,1,1.22454573000063,3.01224268508921,3.59345477651364
26,1,1.22454573000063,3.10421408023036,3.48365788534772
27,1,1.22454573000063,3.15873679776202,3.43147799520271
28,1,1.22454573000063,3.23861322752053,3.38570746264497
29,1,1.22454573000063,3.30237365130155,3.32244825148689
30,1,1.22454573000063,3.37264288805207,3.26717920142514
31,1,1.22454573000063,3.54118587713139,3.27040506329102
32,1,1.22454573000063,3.65562320709332,3.2161985470252
