#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,9190075020.00,1373342856.88,17526619954.22,1372921998.50
5,9190075020.00,1373342856.88,13521307272.69,1374227733.81
6,9190075020.00,1373342856.88,10834063109.81,1372650334.00
7,9190075020.00,1373342856.88,9044218678.81,1373332626.75
8,9190075020.00,1373342856.88,7756364688.17,1372573999.11
9,9190075020.00,1373342856.88,7008006564.72,1374582392.33
10,9190075020.00,1373342856.88,6244051131.00,1372391676.69
11,9190075020.00,1373342856.88,5625906578.58,1372565056.61
12,9190075020.00,1373342856.88,5142118868.17,1373611306.31
13,9190075020.00,1373342856.88,4874948229.00,1374662730.19
14,9190075020.00,1373342856.88,4533445372.19,1373516052.44
15,9190075020.00,1373342856.88,4539729920.36,1372393783.14
16,9190075020.00,1373342856.88,4235862647.22,1373586102.39
17,9190075020.00,1373342856.88,3860890447.36,1373237905.25
18,9190075020.00,1373342856.88,3650112398.86,1374870726.69
19,9190075020.00,1373342856.88,3485559934.83,1373271712.53
20,9190075020.00,1373342856.88,3361283451.42,1372451012.56
21,9190075020.00,1373342856.88,3211879844.11,1373778738.33
22,9190075020.00,1373342856.88,3176573116.25,1373640445.08
23,9190075020.00,1373342856.88,3095031448.81,1372319538.61
24,9190075020.00,1373342856.88,3162574190.94,1374557004.39
25,9190075020.00,1373342856.88,2935005340.19,1372885444.42
26,9190075020.00,1373342856.88,2756142520.39,1372486289.72
27,9190075020.00,1373342856.88,2761834619.36,1372778260.75
28,9190075020.00,1373342856.88,2634405562.03,1372200391.00
29,9190075020.00,1373342856.88,2719449559.64,1373967525.97
30,9190075020.00,1373342856.88,2523170592.25,1373469873.78
31,9190075020.00,1373342856.88,2498369726.47,1373186741.89
32,9190075020.00,1373342856.88,2424963947.61,1374232912.11
