#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,52084097864.97,42300899122.62,99392593595.19,26281247725.19
5,52084097864.97,42300899122.62,76887825462.50,27947370371.03
6,52084097864.97,42300899122.62,61620810259.61,26017898202.28
7,52084097864.97,42300899122.62,51386722521.72,22150160695.56
8,52084097864.97,42300899122.62,44104059132.47,20459180443.42
9,52084097864.97,42300899122.62,39877451759.28,18363671827.28
10,52084097864.97,42300899122.62,35576361137.14,18257864818.33
11,52084097864.97,42300899122.62,32067245201.53,16815956011.83
12,52084097864.97,42300899122.62,29195356959.72,15383466336.00
13,52084097864.97,42300899122.62,27803606680.64,14001672774.11
14,52084097864.97,42300899122.62,25831928360.03,13649848070.89
15,52084097864.97,42300899122.62,24898452542.81,13438020453.53
16,52084097864.97,42300899122.62,24490338746.42,13475992322.17
17,52084097864.97,42300899122.62,23276025086.83,13410792127.22
18,52084097864.97,42300899122.62,22020425006.17,13410933814.44
19,52084097864.97,42300899122.62,21041080682.72,13562768686.81
20,52084097864.97,42300899122.62,20224578197.00,13605058745.42
21,52084097864.97,42300899122.62,19303641150.14,13991693161.83
22,52084097864.97,42300899122.62,18622171816.81,14407841892.31
23,52084097864.97,42300899122.62,18043369275.64,12841211715.03
24,52084097864.97,42300899122.62,17609639672.67,13432948410.53
25,52084097864.97,42300899122.62,17078115615.14,13939238588.03
26,52084097864.97,42300899122.62,16713142916.89,14395236426.28
27,52084097864.97,42300899122.62,16307468220.97,14540735070.50
28,52084097864.97,42300899122.62,15837738644.03,14809692984.42
29,52084097864.97,42300899122.62,15516099620.08,14970922210.08
30,52084097864.97,42300899122.62,15194517067.72,15197476072.14
31,52084097864.97,42300899122.62,14549502378.33,15356267288.61
32,52084097864.97,42300899122.62,13992449327.78,15560650201.28
