#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,454282891.04,77597483.71,931098073.53,78152963.03
5,454282891.04,77597483.71,720180770.64,78048431.11
6,454282891.04,77597483.71,576882562.25,78020809.17
7,454282891.04,77597483.71,481038420.03,78032648.61
8,454282891.04,77597483.71,416921999.42,78063550.25
9,454282891.04,77597483.71,372968202.97,78091430.69
10,454282891.04,77597483.71,332736723.97,78012421.64
11,454282891.04,77597483.71,299135109.94,78017524.78
12,454282891.04,77597483.71,274844856.11,78034736.69
13,454282891.04,77597483.71,259213053.31,78469581.92
14,454282891.04,77597483.71,243230310.11,78078407.61
15,454282891.04,77597483.71,234418907.78,78194117.03
16,454282891.04,77597483.71,217441866.33,77858798.56
17,454282891.04,77597483.71,204319575.92,77873283.22
18,454282891.04,77597483.71,232576153.89,77875661.81
19,454282891.04,77597483.71,185176084.56,77747101.53
20,454282891.04,77597483.71,178964666.06,77751320.36
21,454282891.04,77597483.71,170131089.94,78001628.36
22,454282891.04,77597483.71,171812512.50,77748617.17
23,454282891.04,77597483.71,163002625.44,77760200.75
24,454282891.04,77597483.71,152582562.00,77888950.81
25,454282891.04,77597483.71,146555016.17,77913204.58
26,454282891.04,77597483.71,143357610.58,77783239.89
27,454282891.04,77597483.71,143240214.19,78149662.53
28,454282891.04,77597483.71,142508681.39,77779138.72
29,454282891.04,77597483.71,133417631.86,77867653.19
30,454282891.04,77597483.71,137057196.08,77852125.06
31,454282891.04,77597483.71,118718672.31,77937130.94
32,454282891.04,77597483.71,127979093.08,78337427.64
