#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,6467450564.22,982467957.43,12538845087.03,984044522.75
5,6467450564.22,982467957.43,9698856553.67,984459504.78
6,6467450564.22,982467957.43,7768699215.17,982295394.69
7,6467450564.22,982467957.43,6483335464.42,981948394.92
8,6467450564.22,982467957.43,5562632178.03,984534758.31
9,6467450564.22,982467957.43,5025540215.17,984546457.67
10,6467450564.22,982467957.43,4476422810.81,982910433.33
11,6467450564.22,982467957.43,4045185786.31,982497212.14
12,6467450564.22,982467957.43,3716811459.50,983960745.42
13,6467450564.22,982467957.43,3499337981.72,983988674.89
14,6467450564.22,982467957.43,3235051058.11,982001211.92
15,6467450564.22,982467957.43,3218725875.47,982562365.75
16,6467450564.22,982467957.43,3018695627.19,981471234.56
17,6467450564.22,982467957.43,2811807264.25,981705401.14
18,6467450564.22,982467957.43,2659995395.67,981473670.11
19,6467450564.22,982467957.43,2485433410.00,982575798.58
20,6467450564.22,982467957.43,2392026968.69,982678979.17
21,6467450564.22,982467957.43,2358678599.86,981811282.75
22,6467450564.22,982467957.43,2293395579.94,981751619.53
23,6467450564.22,982467957.43,2163594828.08,982701333.97
24,6467450564.22,982467957.43,2151638165.53,982099375.19
25,6467450564.22,982467957.43,2060987112.17,981831175.89
26,6467450564.22,982467957.43,1954603062.00,981426272.36
27,6467450564.22,982467957.43,1915499292.17,983074818.56
28,6467450564.22,982467957.43,1934778370.50,983101546.69
29,6467450564.22,982467957.43,1844440673.33,981551850.06
30,6467450564.22,982467957.43,1784763746.50,983117971.28
31,6467450564.22,982467957.43,1739083227.58,981599125.36
32,6467450564.22,982467957.43,1753311169.39,982490158.61
