#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,39506122112.29,32571830338.54,51642055325.44,22138153250.58
5,39506122112.29,32571830338.54,40011419734.94,17747165821.75
6,39506122112.29,32571830338.54,32197670934.25,13206967702.89
7,39506122112.29,32571830338.54,28538460506.33,12514434787.00
8,39506122112.29,32571830338.54,26185923485.78,11101263396.03
9,39506122112.29,32571830338.54,21299743498.92,11097109011.75
10,39506122112.29,32571830338.54,19226843113.25,11108262823.97
11,39506122112.29,32571830338.54,17634088458.92,11308492558.92
12,39506122112.29,32571830338.54,16146176328.56,9794908479.39
13,39506122112.29,32571830338.54,15250288115.56,9322766573.33
14,39506122112.29,32571830338.54,14237878452.97,8693151492.72
15,39506122112.29,32571830338.54,13457330325.11,8937668563.11
16,39506122112.29,32571830338.54,12704270221.25,9226236999.19
17,39506122112.29,32571830338.54,12638526335.44,9003579742.44
18,39506122112.29,32571830338.54,12776110135.17,9084884322.19
19,39506122112.29,32571830338.54,15658545454.94,9288492988.19
20,39506122112.29,32571830338.54,15016881713.94,8950166062.94
21,39506122112.29,32571830338.54,14488819781.39,8884665109.67
22,39506122112.29,32571830338.54,14105662018.06,8870090489.56
23,39506122112.29,32571830338.54,13670718310.97,8834666999.36
24,39506122112.29,32571830338.54,13555943647.00,8647898705.58
25,39506122112.29,32571830338.54,13123426935.97,8837483990.94
26,39506122112.29,32571830338.54,12522199271.69,8745047219.78
27,39506122112.29,32571830338.54,12162364128.08,8850353437.97
28,39506122112.29,32571830338.54,11742901482.92,9096059468.58
29,39506122112.29,32571830338.54,11652240141.42,9322542155.83
30,39506122112.29,32571830338.54,11394871340.25,9506905597.50
31,39506122112.29,32571830338.54,11038399875.28,9614182661.61
32,39506122112.29,32571830338.54,10745994549.06,9727351059.08
