#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,90898294689.07,75152609046.83,119593828778.06,44014140710.97
5,90898294689.07,75152609046.83,92223248111.47,37283756820.64
6,90898294689.07,75152609046.83,74523074022.53,31987033542.97
7,90898294689.07,75152609046.83,64758736401.44,28786303560.14
8,90898294689.07,75152609046.83,58747886815.94,27539803806.14
9,90898294689.07,75152609046.83,48080363194.86,22396140617.08
10,90898294689.07,75152609046.83,43138976664.33,22405193241.42
11,90898294689.07,75152609046.83,39171550460.83,20679486848.64
12,90898294689.07,75152609046.83,36164080731.72,22207057383.28
13,90898294689.07,75152609046.83,33814491369.61,23566665933.72
14,90898294689.07,75152609046.83,31893905324.61,22069373072.36
15,90898294689.07,75152609046.83,29831645797.50,25280155871.83
16,90898294689.07,75152609046.83,27757576587.22,25798231040.61
17,90898294689.07,75152609046.83,27832573274.72,20622857557.75
18,90898294689.07,75152609046.83,28311397781.14,20060947726.14
19,90898294689.07,75152609046.83,36814261971.92,25884001523.44
20,90898294689.07,75152609046.83,35451932562.86,25821162644.83
21,90898294689.07,75152609046.83,34717358979.75,24812815523.89
22,90898294689.07,75152609046.83,34250629699.92,25782099406.61
23,90898294689.07,75152609046.83,33839916281.89,25375804628.28
24,90898294689.07,75152609046.83,34316764525.67,25187359628.25
25,90898294689.07,75152609046.83,33042694583.28,25387720830.61
26,90898294689.07,75152609046.83,32061946276.44,25754055047.69
27,90898294689.07,75152609046.83,31465467615.06,21318478079.50
28,90898294689.07,75152609046.83,30512648943.08,21465255233.31
29,90898294689.07,75152609046.83,29961406941.69,22232746148.03
30,90898294689.07,75152609046.83,29584165224.03,24193125219.47
31,90898294689.07,75152609046.83,28123521493.44,28031466321.06
32,90898294689.07,75152609046.83,27406730127.25,28716194366.31
