#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,5.46977837919742,0.634928507224163,5.45741073225227
5,1,5.46977837919742,0.827893128385692,5.45842538164364
6,1,5.46977837919742,1.02676658862915,5.45747323886111
7,1,5.46977837919742,1.16279064695472,5.45539474518437
8,1,5.46977837919742,1.30635013813052,5.45443073798545
9,1,5.46977837919742,1.557700017523,5.46203844830511
10,1,5.46977837919742,1.7767102435081,5.45921185842398
11,1,5.46977837919742,1.95826523985119,5.45215651523412
12,1,5.46977837919742,2.07829933443732,5.45159441169451
13,1,5.46977837919742,2.15077483907915,5.45888935869429
14,1,5.46977837919742,2.33253451093666,5.45813038859853
15,1,5.46977837919742,2.5643181301762,5.46179212140396
16,1,5.46977837919742,2.73105166800862,5.45990250383359
17,1,5.46977837919742,2.65241011184027,5.46016108388313
18,1,5.46977837919742,2.7278325404474,5.45346123877071
19,1,5.46977837919742,2.1159911032723,5.44110336163961
20,1,5.46977837919742,2.26488031933122,5.45431880041237
21,1,5.46977837919742,2.38305488410502,5.44505177297771
22,1,5.46977837919742,2.46844717254804,5.45355394987471
23,1,5.46977837919742,2.53388041719565,5.44435154299203
24,1,5.46977837919742,2.46733194657853,5.44852554732654
25,1,5.46977837919742,2.60834035466503,5.45319295037821
26,1,5.46977837919742,2.80578771870459,5.44563738316586
27,1,5.46977837919742,2.79998832407621,5.45228380855252
28,1,5.46977837919742,2.94734846774659,5.45316172615622
29,1,5.46977837919742,2.9581554599633,5.45295630001994
30,1,5.46977837919742,3.07008667487177,5.44976959683213
31,1,5.46977837919742,3.16625064128081,5.45399014672573
32,1,5.46977837919742,3.27730710507428,5.45250200465309
