#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,66246448595.10,53829783668.98,86787417660.33,31197243915.42
5,66246448595.10,53829783668.98,67210780344.17,28399935593.00
6,66246448595.10,53829783668.98,54026652942.89,24154664519.33
7,66246448595.10,53829783668.98,47559715084.64,19673401256.03
8,66246448595.10,53829783668.98,44678245938.67,21612522487.89
9,66246448595.10,53829783668.98,36517673586.94,18471450058.42
10,66246448595.10,53829783668.98,32263882598.17,14743972521.36
11,66246448595.10,53829783668.98,28798965357.83,13965935185.31
12,66246448595.10,53829783668.98,26643834161.97,15339412860.33
13,66246448595.10,53829783668.98,25010962296.31,16365379870.64
14,66246448595.10,53829783668.98,23829582720.69,17110163418.22
15,66246448595.10,53829783668.98,23030423538.00,17653409633.61
16,66246448595.10,53829783668.98,21799028685.61,18052005571.50
17,66246448595.10,53829783668.98,22392098175.78,18103878523.69
18,66246448595.10,53829783668.98,21672542051.31,18054857303.53
19,66246448595.10,53829783668.98,27002637762.47,17965265098.97
20,66246448595.10,53829783668.98,25794665345.56,17842710901.39
21,66246448595.10,53829783668.98,24953020922.94,17852425980.28
22,66246448595.10,53829783668.98,24261673456.42,17771866441.81
23,66246448595.10,53829783668.98,23961015476.31,17594086672.75
24,66246448595.10,53829783668.98,23649423882.92,17389193052.81
25,66246448595.10,53829783668.98,22797970811.08,17479524164.94
26,66246448595.10,53829783668.98,21928997492.81,17593919369.42
27,66246448595.10,53829783668.98,21468193350.39,17981248675.69
28,66246448595.10,53829783668.98,20836867889.25,18415009325.58
29,66246448595.10,53829783668.98,20369503185.81,18823273173.08
30,66246448595.10,53829783668.98,20170840179.75,19133643277.39
31,66246448595.10,53829783668.98,19348273092.33,19503696773.94
32,66246448595.10,53829783668.98,18470378296.53,19794406213.36
