#ratio,nCores,1000,2000,4000,8000
0.5,12,13345466165.86,13468326586.14,13250187972.28,13169326068.25
1,12,13480864772.42,13410265594.25,13166416538.11,13154743496.81
1.5,12,13299575301.44,13750660449.92,13551441523.94,14044051137.44
2,12,13338305955.19,13404121340.28,13736691449.47,13526714898.81
