#ratio,1000,2000,4000,8000
0.5,12,11428509009.36,11076569690.03,11470299342.69,11162046601.58
1,12,11074659163.11,11265757861.94,11213111125.22,11206826677.42
1.5,12,11082028622.06,11046220467.67,11093352530.44,11425090091.47
2,12,11119730993.28,11985589484.00,11757161254.47,11216623789.03
