#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,23359771.28,12489721.81,43559605.72,13710734.17
5,23359771.28,12489721.81,36086340.44,13708105.89
6,23359771.28,12489721.81,28907885.06,13727365.83
7,23359771.28,12489721.81,23770018.78,13623438.83
8,23359771.28,12489721.81,18776114.56,13749480.56
9,23359771.28,12489721.81,18625583.67,13715002.61
10,23359771.28,12489721.81,16092997.72,13708848.00
11,23359771.28,12489721.81,14615018.61,13837016.28
12,23359771.28,12489721.81,12270411.06,13972804.22
13,23359771.28,12489721.81,17547566.17,14029007.67
14,23359771.28,12489721.81,16696806.89,13975933.06
15,23359771.28,12489721.81,15060307.72,13990603.17
16,23359771.28,12489721.81,14558566.22,13969396.06
17,23359771.28,12489721.81,13508651.83,14009618.44
18,23359771.28,12489721.81,13167144.28,13978127.22
19,23359771.28,12489721.81,12203122.00,13984911.78
20,23359771.28,12489721.81,11748075.50,14102107.33
21,23359771.28,12489721.81,6506396.39,13713991.39
22,23359771.28,12489721.81,7138460.17,13917096.56
23,23359771.28,12489721.81,10065355.33,13913604.50
24,23359771.28,12489721.81,9898545.50,13904668.67
25,23359771.28,12489721.81,9751432.28,13911748.61
26,23359771.28,12489721.81,8306347.89,13910125.17
27,23359771.28,12489721.81,8850746.67,13934887.06
28,23359771.28,12489721.81,7814196.11,13932770.83
29,23359771.28,12489721.81,8898337.39,13903407.06
30,23359771.28,12489721.81,8194766.67,13934857.22
31,23359771.28,12489721.81,7683245.50,13932319.72
32,23359771.28,12489721.81,7312160.44,13924349.11
33,23359771.28,12489721.81,7126906.00,13904567.94
34,23359771.28,12489721.81,7044441.33,13914376.17
35,23359771.28,12489721.81,7284645.89,13912843.56
36,23359771.28,12489721.81,7461281.72,13921600.67
37,23359771.28,12489721.81,7830524.33,13902427.83
38,23359771.28,12489721.81,5802483.83,14198038.06
39,23359771.28,12489721.81,6398676.56,13961249.56
40,23359771.28,12489721.81,7366938.67,13911340.67
