#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1289574296.14,204501761.01,1151046552.39,205692860.17
5,1289574296.14,204501761.01,874855200.22,205800602.67
6,1289574296.14,204501761.01,696367345.39,205285328.39
7,1289574296.14,204501761.01,600839993.78,205670140.67
8,1289574296.14,204501761.01,517955222.00,205665659.39
9,1289574296.14,204501761.01,496525907.17,205300448.44
10,1289574296.14,204501761.01,450558300.67,205343961.50
11,1289574296.14,204501761.01,433287312.89,205498564.61
12,1289574296.14,204501761.01,430479059.67,205753536.33
13,1289574296.14,204501761.01,561331792.94,206215610.83
14,1289574296.14,204501761.01,507105659.67,205718935.44
15,1289574296.14,204501761.01,472572873.89,205752553.11
16,1289574296.14,204501761.01,444069366.56,205744308.56
17,1289574296.14,204501761.01,446216223.94,206151572.72
18,1289574296.14,204501761.01,395890018.11,205797500.22
19,1289574296.14,204501761.01,400829324.83,205773146.28
20,1289574296.14,204501761.01,380247784.67,205755453.89
21,1289574296.14,204501761.01,317502459.61,205625649.61
22,1289574296.14,204501761.01,324438810.33,205950304.56
23,1289574296.14,204501761.01,393917121.00,205604643.50
24,1289574296.14,204501761.01,382875214.06,205538877.78
25,1289574296.14,204501761.01,380390458.22,205590932.11
26,1289574296.14,204501761.01,348264448.61,205989982.44
27,1289574296.14,204501761.01,339593018.78,205581003.78
28,1289574296.14,204501761.01,333731117.11,205977684.22
29,1289574296.14,204501761.01,329655372.22,205954538.33
30,1289574296.14,204501761.01,327424075.56,205546032.11
31,1289574296.14,204501761.01,326867673.72,205621961.28
32,1289574296.14,204501761.01,324239930.22,205543844.89
33,1289574296.14,204501761.01,316395492.11,205907079.67
34,1289574296.14,204501761.01,319625953.78,205614759.39
35,1289574296.14,204501761.01,307685423.94,205946960.06
36,1289574296.14,204501761.01,317100725.44,205998073.39
37,1289574296.14,204501761.01,318004123.67,205667462.56
38,1289574296.14,204501761.01,306260951.06,205588146.94
39,1289574296.14,204501761.01,297313042.06,205996025.39
40,1289574296.14,204501761.01,299240937.00,205556946.06
