#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,13576412013.08,1798335088.84,10307818062.44,1802710451.83
5,13576412013.08,1798335088.84,7778963713.44,1802987122.61
6,13576412013.08,1798335088.84,6227996382.67,1799338697.39
7,13576412013.08,1798335088.84,5228029944.17,1803096021.11
8,13576412013.08,1798335088.84,4574505363.28,1803124290.00
9,13576412013.08,1798335088.84,4212585710.44,1798971506.33
10,13576412013.08,1798335088.84,4005410502.11,1803085334.39
11,13576412013.08,1798335088.84,3846368653.50,1802750131.39
12,13576412013.08,1798335088.84,3841162865.89,1804467106.94
13,13576412013.08,1798335088.84,4839447433.28,1804468434.89
14,13576412013.08,1798335088.84,4617953512.06,1800477046.28
15,13576412013.08,1798335088.84,4257219016.00,1800730395.50
16,13576412013.08,1798335088.84,3919261643.17,1804690940.17
17,13576412013.08,1798335088.84,3718575585.44,1803848563.33
18,13576412013.08,1798335088.84,3685335238.56,1800741247.89
19,13576412013.08,1798335088.84,3772092410.22,1800146450.83
20,13576412013.08,1798335088.84,3749429776.61,1803987051.11
21,13576412013.08,1798335088.84,2909370121.72,1799831311.00
22,13576412013.08,1798335088.84,2964749653.89,1800272522.00
23,13576412013.08,1798335088.84,3584020179.67,1803837823.44
24,13576412013.08,1798335088.84,3424990933.22,1804389284.78
25,13576412013.08,1798335088.84,3332426505.17,1804099551.89
26,13576412013.08,1798335088.84,3226341769.22,1803835889.61
27,13576412013.08,1798335088.84,3120487829.89,1800701280.39
28,13576412013.08,1798335088.84,3136947729.11,1800380611.44
29,13576412013.08,1798335088.84,3044543708.72,1800303920.89
30,13576412013.08,1798335088.84,3050695920.17,1806888078.33
31,13576412013.08,1798335088.84,3041690030.72,1800439390.22
32,13576412013.08,1798335088.84,3074193146.28,1800803126.50
33,13576412013.08,1798335088.84,3036545180.56,1800404763.83
34,13576412013.08,1798335088.84,3166871753.33,1804299400.00
35,13576412013.08,1798335088.84,3044939266.44,1800090583.56
36,13576412013.08,1798335088.84,2951142573.22,1803777949.67
37,13576412013.08,1798335088.84,2941952578.83,1800322718.17
38,13576412013.08,1798335088.84,3056622907.11,1803885607.06
39,13576412013.08,1798335088.84,2988334098.22,1803842271.94
40,13576412013.08,1798335088.84,2972030751.50,1803905733.89
