#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,6.58834597300937,1.17625783073371,6.56395722000692
5,1,6.58834597300937,1.55637087027677,6.56176720488584
6,1,6.58834597300937,1.94675475603544,6.57617515624399
7,1,6.58834597300937,2.30785151168114,6.57560748690489
8,1,6.58834597300937,2.63012872485059,6.57552488313298
9,1,6.58834597300937,2.84530639639098,6.57739739735481
10,1,6.58834597300937,3.01170254426313,6.57746545172381
11,1,6.58834597300937,3.1163688852477,6.57261973870926
12,1,6.58834597300937,3.21620964340501,6.56814899097143
13,1,6.58834597300937,2.46410038292271,6.56747603459982
14,1,6.58834597300937,2.65469038917766,6.56473066742194
15,1,6.58834597300937,2.86544822275606,6.56728100727407
16,1,6.58834597300937,3.0632679290703,6.55168049601044
17,1,6.58834597300937,3.23941734737653,6.55395822539202
18,1,6.58834597300937,3.36774927944646,6.5527955616896
19,1,6.58834597300937,3.35597318681042,6.56697906724336
20,1,6.58834597300937,3.37771477999472,6.55238255677117
21,1,6.58834597300937,4.0210738762926,6.57690481048233
22,1,6.58834597300937,4.02730354315351,6.55736211302722
23,1,6.58834597300937,3.36144457532343,6.57040180870049
24,1,6.58834597300937,3.49361321477719,6.55415875123735
25,1,6.58834597300937,3.60243580596516,6.56659731389848
26,1,6.58834597300937,3.79663931671691,6.57002408648436
27,1,6.58834597300937,3.95644670303403,6.55801783031351
28,1,6.58834597300937,4.02565321608064,6.56847112245348
29,1,6.58834597300937,3.98357111474106,6.56920443458487
30,1,6.58834597300937,3.95384813220367,6.56711100258503
31,1,6.58834597300937,4.04766032285374,6.56966562865709
32,1,6.58834597300937,3.64649189096418,6.5572527131045
33,1,6.58834597300937,4.03523822149991,6.55621481382806
34,1,6.58834597300937,4.10103851283072,6.57123312752947
35,1,6.58834597300937,4.0524617645399,6.57120846086812
36,1,6.58834597300937,4.04037770666162,6.55683185851162
37,1,6.58834597300937,4.13542951446914,6.55289367088735
38,1,6.58834597300937,4.01284207878901,6.55647375520976
39,1,6.58834597300937,4.31645486027391,6.55664939966077
40,1,6.58834597300937,4.2364431861964,6.56877098374768
