#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1137163352.34,207899346.83,1791010073.42,208370490.72
5,1137163352.34,207899346.83,1373562979.75,208331757.39
6,1137163352.34,207899346.83,1107518850.86,208368104.17
7,1137163352.34,207899346.83,977960525.67,208447491.97
8,1137163352.34,207899346.83,870488944.08,208484332.64
9,1137163352.34,207899346.83,730027180.81,208193948.67
10,1137163352.34,207899346.83,640038721.28,208301744.25
11,1137163352.34,207899346.83,580699350.22,208571296.36
12,1137163352.34,207899346.83,547160523.75,208592801.75
13,1137163352.34,207899346.83,528722640.64,208314050.28
14,1137163352.34,207899346.83,487522627.00,208343017.00
15,1137163352.34,207899346.83,443456425.69,208203338.22
16,1137163352.34,207899346.83,416382950.81,208275395.31
17,1137163352.34,207899346.83,428728327.97,208265531.89
18,1137163352.34,207899346.83,416874326.22,208521396.33
19,1137163352.34,207899346.83,537414051.78,208994991.78
20,1137163352.34,207899346.83,502085404.97,208488611.31
21,1137163352.34,207899346.83,477187227.17,208843441.67
22,1137163352.34,207899346.83,460679639.00,208517851.44
23,1137163352.34,207899346.83,448783354.03,208870302.25
24,1137163352.34,207899346.83,460887864.69,208710290.97
25,1137163352.34,207899346.83,435971996.64,208531655.25
26,1137163352.34,207899346.83,405292012.92,208820983.17
27,1137163352.34,207899346.83,406131462.25,208566426.89
28,1137163352.34,207899346.83,385825892.25,208532849.28
29,1137163352.34,207899346.83,384416359.36,208540705.22
30,1137163352.34,207899346.83,370401057.94,208662647.50
31,1137163352.34,207899346.83,359151400.56,208501174.69
32,1137163352.34,207899346.83,346981017.00,208558080.56
