"","machine","dim_X","dim_Y","dim_Z","cudaMemcpy_minExe","cudaMallocHost_minExe","[CUDAmemcpyDtoH]_minExe","cudaMalloc_minExe","cudaMemGetInfo_minExe","[CUDAmemcpyHtoD]_minExe","cudaGetDeviceProperties_minExe","cuDeviceGetName_minExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaFree_minExe","cuDeviceGetAttribute_minExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaFreeHost_minExe","cudaEventRecord_minExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","cudaMalloc3D_minExe","cudaEventDestroy_minExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","cudaStreamCreate_minExe","cuDeviceGet_minExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cuDeviceTotalMem_minExe","cudaEventCreate_minExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaGetDeviceCount_minExe","cudaMemcpy3DAsync_minExe","cudaStreamWaitEvent_minExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","cudaConfigureCall_minExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_minExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","cudaDeviceSynchronize_minExe","cudaStreamDestroy_minExe","cudaSetupArgument_minExe","cuDeviceGetCount_minExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_minExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_minExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_minExe","cudaMemcpy_avgExe","cudaMallocHost_avgExe","[CUDAmemcpyDtoH]_avgExe","cudaMalloc_avgExe","cudaMemGetInfo_avgExe","[CUDAmemcpyHtoD]_avgExe","cudaGetDeviceProperties_avgExe","cuDeviceGetName_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaFree_avgExe","cuDeviceGetAttribute_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaFreeHost_avgExe","cudaEventRecord_avgExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","cudaMalloc3D_avgExe","cudaEventDestroy_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","cudaStreamCreate_avgExe","cuDeviceGet_avgExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cuDeviceTotalMem_avgExe","cudaEventCreate_avgExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaGetDeviceCount_avgExe","cudaMemcpy3DAsync_avgExe","cudaStreamWaitEvent_avgExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","cudaConfigureCall_avgExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_avgExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","cudaDeviceSynchronize_avgExe","cudaStreamDestroy_avgExe","cudaSetupArgument_avgExe","cuDeviceGetCount_avgExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_avgExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_avgExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_avgExe","cudaMemcpy_maxExe","cudaMallocHost_maxExe","[CUDAmemcpyDtoH]_maxExe","cudaMalloc_maxExe","cudaMemGetInfo_maxExe","[CUDAmemcpyHtoD]_maxExe","cudaGetDeviceProperties_maxExe","cuDeviceGetName_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaFree_maxExe","cuDeviceGetAttribute_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaFreeHost_maxExe","cudaEventRecord_maxExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","cudaMalloc3D_maxExe","cudaEventDestroy_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","cudaStreamCreate_maxExe","cuDeviceGet_maxExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cuDeviceTotalMem_maxExe","cudaEventCreate_maxExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaGetDeviceCount_maxExe","cudaMemcpy3DAsync_maxExe","cudaStreamWaitEvent_maxExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","cudaConfigureCall_maxExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_maxExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","cudaDeviceSynchronize_maxExe","cudaStreamDestroy_maxExe","cudaSetupArgument_maxExe","cuDeviceGetCount_maxExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_maxExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_maxExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_maxExe","cudaMemcpy_totalExe","cudaMallocHost_totalExe","[CUDAmemcpyDtoH]_totalExe","cudaMalloc_totalExe","cudaMemGetInfo_totalExe","[CUDAmemcpyHtoD]_totalExe","cudaGetDeviceProperties_totalExe","cuDeviceGetName_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaFree_totalExe","cuDeviceGetAttribute_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaFreeHost_totalExe","cudaEventRecord_totalExe","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","cudaMalloc3D_totalExe","cudaEventDestroy_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","cudaStreamCreate_totalExe","cuDeviceGet_totalExe","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cuDeviceTotalMem_totalExe","cudaEventCreate_totalExe","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaGetDeviceCount_totalExe","cudaMemcpy3DAsync_totalExe","cudaStreamWaitEvent_totalExe","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","cudaConfigureCall_totalExe","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_totalExe","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","cudaDeviceSynchronize_totalExe","cudaStreamDestroy_totalExe","cudaSetupArgument_totalExe","cuDeviceGetCount_totalExe","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_totalExe","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_totalExe","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_totalExe","cudaMemcpy_callNum","cudaMallocHost_callNum","[CUDAmemcpyDtoH]_callNum","cudaMalloc_callNum","cudaMemGetInfo_callNum","[CUDAmemcpyHtoD]_callNum","cudaGetDeviceProperties_callNum","cuDeviceGetName_callNum","cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaFree_callNum","cuDeviceGetAttribute_callNum","cudaLaunch(gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaFreeHost_callNum","cudaEventRecord_callNum","gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","cudaMalloc3D_callNum","cudaEventDestroy_callNum","cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","cudaStreamCreate_callNum","cuDeviceGet_callNum","cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cuDeviceTotalMem_callNum","cudaEventCreate_callNum","gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaGetDeviceCount_callNum","cudaMemcpy3DAsync_callNum","cudaStreamWaitEvent_callNum","cudaLaunch(gpu_stencil37_hack2(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaLaunch(gpu_stencil37_hack1_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","cudaConfigureCall_callNum","cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))_callNum","gpu_stencil37_hack1_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","cudaDeviceSynchronize_callNum","cudaStreamDestroy_callNum","cudaSetupArgument_callNum","cuDeviceGetCount_callNum","gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)_callNum","cudaLaunch(gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int))_callNum","gpu_stencil37_hack1_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int)_callNum","NA","NA"
"39",1,300,300,800,0,0,85830430,248538877,85784725,260405,421273,91621816,605161,156314,0,0,742726,426,47762,73932286,4517,1182100,0,728,0,7069,690,0,0,219390,780,22946520,0,22694,0,824,41212,147358,353,0,1238294,30713396,2662,167,660,0,45001,5721246,88778428.5,348174075.5,85784725,517625.5,421273,91621816,605161,156314,0,0,18417957.25,7926.26373626374,47762,77155588.5,6757.75,1182100,0,2479.75,0,32523.25,985.333333333333,0,0,219390,5745,22946520,0,22694,0,1942.83333333333,41212,147358,747.25,0,1238294,30713396,4066.75,386.625,2042.33333333333,0,45001,5721246,91726427,447809274,85784725,1239046,421273,91621816,605161,156314,0,0,57933213,301626,47762,80378891,11822,1182100,0,7479,0,100350,1536,0,0,219390,20167,22946520,0,22694,0,6328,41212,147358,1770,0,1238294,30713396,8044,5630,3973,0,45001,5721246,177556857,696348151,85784725,2070502,421273,91621816,605161,156314,0,0,73671829,721290,47762,154311177,27031,1182100,0,9919,0,130093,2956,0,0,219390,22980,22946520,0,22694,0,11657,41212,147358,2989,0,1238294,30713396,16267,15465,6127,0,45001,5721246,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"40",1,300,300,900,0,0,96516941,280743688,96483210,282952,363545,102173830,614941,232490,0,0,811624,420,42102,84521740,4619,1340092,0,687,0,6834,573,0,0,282130,725,25825046,0,19886,0,868,45028,137314,315,0,1425375,34597797,2832,166,624,0,56256,6420507,99400394.5,379623744,96483210,552103,363545,102173830,614941,232490,0,0,20705758,7780.75824175824,42102,88220791,6690.5,1340092,0,2530.25,0,26717.5,959,0,0,282130,4430.75,25825046,0,19886,0,1978.33333333333,45028,137314,696.75,0,1425375,34597797,4338.75,385.675,2013.33333333333,0,56256,6420507,102283848,478503800,96483210,1298667,363545,102173830,614941,232490,0,0,65148106,267524,42102,91919842,11793,1340092,0,7695,0,83056,1477,0,0,282130,15050,25825046,0,19886,0,6590,45028,137314,1643,0,1425375,34597797,8514,5487,3890,0,56256,6420507,198800789,759247488,96483210,2208412,363545,102173830,614941,232490,0,0,82823032,708049,42102,176441582,26762,1340092,0,10121,0,106870,2877,0,0,282130,17723,25825046,0,19886,0,11870,45028,137314,2787,0,1425375,34597797,17355,15427,6040,0,56256,6420507,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"41",1,400,400,100,0,0,19095451,56368577,19065192,195405,155969,20367972,532836,233160,0,0,330994,463,19849,21430831,4791,327855,0,772,0,8646,814,0,0,234987,836,4942018,0,5246,0,991,20247,80124,394,0,311150,6676319,3209,205,634,0,18421,1340829,19775046.5,154151123.5,19065192,298274.25,155969,20367972,532836,233160,0,0,4206106.5,7642.59340659341,19849,21707132,7119,327855,0,2916,0,21903.5,995,0,0,234987,3005.75,4942018,0,5246,0,2370.33333333333,20247,80124,821.25,0,311150,6676319,5059.5,302.85,2502.33333333333,0,18421,1340829,20454642,251933670,19065192,586444,155969,20367972,532836,233160,0,0,12986794,258754,19849,21983433,13572,327855,0,9040,0,59100,1334,0,0,234987,9145,4942018,0,5246,0,7642,20247,80124,1942,0,311150,6676319,10103,1392,4020,0,18421,1340829,39550093,308302247,19065192,1193097,155969,20367972,532836,233160,0,0,16824426,695476,19849,43414264,28476,327855,0,11664,0,87614,2985,0,0,234987,12023,4942018,0,5246,0,14222,20247,80124,3285,0,311150,6676319,20238,12114,7507,0,18421,1340829,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"42",1,400,400,1000,0,0,190705129,487527458,190657388,381947,308882,201727089,555372,198974,0,0,1436703,423,58541,174420773,4485,2464780,0,750,0,7346,656,0,0,219800,851,49837227,0,12517,0,899,41488,149163,360,0,2553104,68043854,2658,167,664,0,46463,13631670,196262214,631661171.5,190657388,826617,308882,201727089,555372,198974,0,0,40710390,7661.78021978022,58541,216269957,6564.5,2464780,0,2792,0,26040.5,1004,0,0,219800,4140,49837227,0,12517,0,2707.33333333333,41488,149163,737.25,0,2553104,68043854,4169.25,400.4,2034.66666666667,0,46463,13631670,201819299,775794885,190657388,2131114,308882,201727089,555372,198974,0,0,128879854,275813,58541,258119141,11407,2464780,0,8620,0,79210,1506,0,0,219800,13470,49837227,0,12517,0,6364,41488,149163,1723,0,2553104,68043854,8371,6068,3690,0,46463,13631670,392524428,1263322343,190657388,3306468,308882,201727089,555372,198974,0,0,162841560,697222,58541,432539914,26258,2464780,0,11168,0,104162,3012,0,0,219800,16560,49837227,0,12517,0,16244,41488,149163,2949,0,2553104,68043854,16677,16016,6104,0,46463,13631670,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"43",1,400,400,200,0,0,38153390,112154149,38122852,232825,156307,40333960,526707,167542,0,0,497170,235,20411,43434551,4831,535320,0,780,0,8423,703,0,0,245786,909,9924835,0,5367,0,926,20515,84620,411,0,604028,13502321,2989,206,593,0,19549,2732444,39286312,210363653,38122852,379958.25,156307,40333960,526707,167542,0,0,8276661.25,7422.46153846154,20411,43941116,7117.5,535320,0,2888.5,0,22260.5,1024.33333333333,0,0,245786,3172.25,9924835,0,5367,0,2355.33333333333,20515,84620,811,0,604028,13502321,4694.25,456.65,2524.33333333333,0,19549,2732444,40419234,308573157,38122852,813573,156307,40333960,526707,167542,0,0,25851530,262424,20411,44447681,13231,535320,0,8932,0,61241,1530,0,0,245786,9633,9924835,0,5367,0,7768,20515,84620,1876,0,604028,13502321,9413,5154,3940,0,19549,2732444,78572624,420727306,38122852,1519833,156307,40333960,526707,167542,0,0,33106645,675444,20411,87882232,28470,535320,0,11554,0,89042,3073,0,0,245786,12689,9924835,0,5367,0,14132,20515,84620,3244,0,604028,13502321,18777,18266,7573,0,19549,2732444,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"44",1,400,400,300,0,0,57260820,166656597,57215389,250743,490651,61101676,520894,172791,0,0,574329,426,66637,50334089,5494,768483,0,869,0,8520,485,0,0,219160,914,14903138,0,15984,0,1082,54724,177691,438,0,828710,20184189,3137,204,520,0,52500,4101561,59244654,264765067,57215389,516346.5,490651,61101676,520894,172791,0,0,12310880.75,7662.0989010989,66637,51858507.5,7530,768483,0,2970.5,0,28715.75,1040.66666666667,0,0,219160,4536.5,14903138,0,15984,0,2418.66666666667,54724,177691,845.75,0,828710,20184189,4905.5,340.275,2140,0,52500,4101561,61228488,362873537,57215389,1170823,490651,61101676,520894,172791,0,0,38732436,259623,66637,53382926,12949,768483,0,8914,0,85032,1777,0,0,219160,14821,14903138,0,15984,0,7562,54724,177691,1753,0,828710,20184189,9932,1379,4187,0,52500,4101561,118489308,529530134,57215389,2065386,490651,61101676,520894,172791,0,0,49243523,697251,66637,103717015,30120,768483,0,11882,0,114863,3122,0,0,219160,18146,14903138,0,15984,0,14512,54724,177691,3383,0,828710,20184189,19622,13611,6420,0,52500,4101561,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"45",1,400,400,400,0,0,76271230,220490784,76236334,240716,426425,80692728,575104,235960,0,0,666677,391,46860,65854376,4646,1016782,0,722,0,6887,471,0,0,203631,705,19906474,0,19561,0,792,49507,146465,340,0,1074417,27137478,2573,167,547,0,44865,5538204,78541455,318115938,76236334,500935,426425,80692728,575104,235960,0,0,16336571.5,7421.52747252747,46860,68156796.5,6347.75,1016782,0,2528.5,0,27339,777.333333333333,0,0,203631,3940.5,19906474,0,19561,0,1818.83333333333,49507,146465,690.5,0,1074417,27137478,4137.75,374.9,1971,0,44865,5538204,80811680,415741092,76236334,1206824,426425,80692728,575104,235960,0,0,51489688,278548,46860,70459217,11136,1016782,0,7695,0,85012,1228,0,0,203631,13236,19906474,0,19561,0,5868,49507,146465,1543,0,1074417,27137478,8495,5261,3920,0,44865,5538204,157082910,636231876,76236334,2003740,426425,80692728,575104,235960,0,0,65346286,675359,46860,136313593,25391,1016782,0,10114,0,109356,2332,0,0,203631,15762,19906474,0,19561,0,10913,49507,146465,2762,0,1074417,27137478,16551,14996,5913,0,44865,5538204,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"46",1,400,400,500,0,0,95337172,276286090,95293531,285828,411710,101768830,570051,61651,0,0,797267,368,57810,82675360,4531,1289913,0,642,0,6900,606,0,0,185392,678,24905151,0,19000,0,756,44804,157199,349,0,1256665,33918108,2758,167,520,0,42432,6797777,98603041.5,373659706,95293531,561049.25,411710,101768830,570051,61651,0,0,20401806,8528.23076923077,57810,86115014.5,6608,1289913,0,2583.25,0,22944.25,960.666666666667,0,0,185392,5522.25,24905151,0,19000,0,1873,44804,157199,725.5,0,1256665,33918108,4428.5,392.025,1827,0,42432,6797777,101868911,471033322,95293531,1350664,411710,101768830,570051,61651,0,0,64367223,245991,57810,89554669,11924,1289913,0,8126,0,67917,1498,0,0,185392,19525,24905151,0,19000,0,6289,44804,157199,1635,0,1256665,33918108,9083,5902,3613,0,42432,6797777,197206083,747319412,95293531,2244197,411710,101768830,570051,61651,0,0,81607224,776069,57810,172230029,26432,1289913,0,10333,0,91777,2882,0,0,185392,22089,24905151,0,19000,0,11238,44804,157199,2902,0,1256665,33918108,17714,15681,5481,0,42432,6797777,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"47",1,400,400,600,0,0,114385846,331345918,114351516,298800,399077,122131862,612253,69936,0,0,910505,427,51959,99525788,4726,1511747,0,619,0,7239,603,0,0,251283,714,29915570,0,22707,0,770,44227,160128,394,0,1549477,40801682,2540,165,660,0,45346,8197517,118315222.5,431408514.5,114351516,614870.75,399077,122131862,612253,69936,0,0,24445662.75,10349.4945054945,51959,103273134,7776.5,1511747,0,2716.5,0,25275,963.333333333333,0,0,251283,5377,29915570,0,22707,0,1940.66666666667,44227,160128,714.5,0,1549477,40801682,4220.75,399.85,2210.33333333333,0,45346,8197517,122244599,531471111,114351516,1511597,399077,122131862,612253,69936,0,0,77211240,272821,51959,107020480,11990,1511747,0,8646,0,76344,1497,0,0,251283,18939,29915570,0,22707,0,6609,44227,160128,1559,0,1549477,40801682,8955,6131,4354,0,45346,8197517,236630445,862817029,114351516,2459483,399077,122131862,612253,69936,0,0,97782651,941804,51959,206546268,31106,1511747,0,10866,0,101100,2890,0,0,251283,21508,29915570,0,22707,0,11644,44227,160128,2858,0,1549477,40801682,16883,15994,6631,0,45346,8197517,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"48",1,400,400,700,0,0,133476200,375718351,133424842,329402,438225,141325222,562384,238560,0,0,1095250,420,56510,118237235,4728,1744460,0,675,0,7213,550,0,0,219943,700,34871709,0,29519,0,778,43265,154301,358,0,1762574,47585478,2502,168,553,0,45177,9581574,137454567,483341063,133424842,687232.25,438225,141325222,562384,238560,0,0,28514378,7704.45054945055,56510,122995659.5,6689,1744460,0,13200.75,0,22889,914.333333333333,0,0,219943,3343.25,34871709,0,29519,0,1864.5,43265,154301,706.75,0,1762574,47585478,4157.25,391.175,2043.33333333333,0,45177,9581574,141432934,590963775,133424842,1685814,438225,141325222,562384,238560,0,0,90063645,278856,56510,127754084,11769,1744460,0,50212,0,65706,1483,0,0,219943,10860,34871709,0,29519,0,6212,43265,154301,1651,0,1762574,47585478,8823,5463,3910,0,45177,9581574,274909134,966682126,133424842,2748929,438225,141325222,562384,238560,0,0,114057512,701105,56510,245991319,26756,1744460,0,52803,0,91556,2743,0,0,219943,13373,34871709,0,29519,0,11187,43265,154301,2827,0,1762574,47585478,16629,15647,6130,0,45177,9581574,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
"49",1,400,400,800,0,0,152587076,410401486,152548917,343687,417328,161430303,556766,85043,0,0,1162314,423,58464,134121884,4937,1980504,0,683,0,7021,934,0,0,213106,722,39846953,0,18815,0,840,43897,144838,312,0,2010041,54441977,2611,167,560,0,40857,11027305,157068042,526940397.5,152548917,752370,417328,161430303,556766,85043,0,0,32549761,7590.12087912088,58464,139062583,7716,1980504,0,2823.75,0,35438.25,1175.66666666667,0,0,213106,4091,39846953,0,18815,0,1980,43897,144838,782.75,0,2010041,54441977,4162.5,391.075,2415.66666666667,0,40857,11027305,161549008,643479309,152548917,1884453,417328,161430303,556766,85043,0,0,102879242,265834,58464,144003282,11784,1980504,0,9002,0,117317,1453,0,0,213106,13490,39846953,0,18815,0,6365,43897,144838,1879,0,2010041,54441977,8401,5633,4057,0,40857,11027305,314136084,1053880795,152548917,3009480,417328,161430303,556766,85043,0,0,130199044,690701,58464,278125166,30864,1980504,0,11295,0,141753,3527,0,0,213106,16364,39846953,0,18815,0,11880,43897,144838,3131,0,2010041,54441977,16650,15643,7247,0,40857,11027305,2,2,1,4,1,1,1,1,0,0,4,91,1,2,4,1,0,4,0,4,3,0,0,1,4,1,0,1,0,6,1,1,4,0,1,1,4,40,3,0,1,1
