#ratio,nCores,1000,2000,4000,8000
0.5,8,17654351553.94,17578386255.39,17869793667.08,17661657717.19
1,8,17731682448.64,16886894681.83,17145072887.56,17371793738.64
1.5,8,17772642999.03,17082496977.94,17475401663.97,17878657125.28
2,8,17640142478.61,17863406210.72,17377690877.72,18302758523.97
