==19979== NVPROF is profiling process 19979, command: ./StencilCudaGpu37 1000 1000 400 2 5
==19979== Profiling application: ./StencilCudaGpu37 1000 1000 400 2 5
==19979== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
114427764.000000,1049.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114429613.000000,220,,,,,,,,,,,,,,,,,"cuDeviceGet"
114430118.000000,286,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114433053.000000,233,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114433833.000000,253,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114563649.000000,549,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114564455.000000,207,,,,,,,,,,,,,,,,,"cuDeviceGet"
114565290.000000,26180.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
114591812.000000,147650.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
114739699.000000,248,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114740095.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114740369.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114740659.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114740949.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114741218.000000,21147.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114762559.000000,146,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114762850.000000,133,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114763128.000000,143,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114763413.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114763689.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114763961.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114764231.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114764501.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114764775.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114765043.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114765322.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114765598.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114765880.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114766150.000000,200,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114766498.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114766776.000000,134,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114767055.000000,136,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114767333.000000,136,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114767620.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114767891.000000,142,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114768178.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114768452.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114768722.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114768991.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114769275.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114769551.000000,134,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114769826.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114770097.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114770367.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114770641.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114770916.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114771181.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114771457.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114771726.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114771993.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114772261.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114772528.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114772793.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114773064.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114773333.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114773601.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114773868.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114774136.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114774406.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114774679.000000,136,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114774965.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114775235.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114775510.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114775779.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114776048.000000,104306.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114880585.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114880904.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114881175.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114881448.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114881724.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114882003.000000,151,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114882299.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114882587.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114882862.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114883152.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114883419.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114883694.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114883964.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114884249.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114884522.000000,134,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114884810.000000,142,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114885101.000000,132,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114885383.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114885665.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114885942.000000,102771.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114988918.000000,148,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114989212.000000,140,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114989496.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114989769.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114990047.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114990321.000000,128,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114990595.000000,143,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114990883.000000,496,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114991529.000000,29562.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115021297.000000,153,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115021601.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115021873.000000,300,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115022315.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115022583.000000,243,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115022977.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115025547.000000,642404914.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
757432740.000000,566702391.000000,,,,,,,,,,,,,,,,,"cudaMallocHost"
3173696764.000000,1646.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceCount"
3173698782.000000,350672.000000,,,,,,,,,,,,,,,,,"cudaGetDeviceProperties"
3174050144.000000,209428.000000,,,,,,,,,,,,,,,,,"cudaMemGetInfo"
3174266807.000000,49790.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174316895.000000,13723.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174330796.000000,13291.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174344339.000000,11999.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174356565.000000,11200.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174367988.000000,12312.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174380526.000000,14274.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174395064.000000,200931.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174596577.000000,14956.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174611808.000000,12154.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174624228.000000,11887.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174636355.000000,10620.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174647197.000000,12293.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174659725.000000,12065.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174672040.000000,10158.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174682427.000000,11724.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174694412.000000,14294.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174708874.000000,12584.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174721639.000000,14231.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174736142.000000,10440.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174746822.000000,11661.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174758733.000000,11744.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174770738.000000,127490.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174898666.000000,14968.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174913800.000000,16301.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174930379.000000,11078.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174941684.000000,11594.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174953536.000000,10132.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174963901.000000,11823.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174975970.000000,18314.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3174994457.000000,10327.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175005014.000000,13123.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175018319.000000,14491.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175033063.000000,10501.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175043796.000000,11754.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175055804.000000,13350.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175069416.000000,10535.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175080180.000000,125900.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175206621.000000,13026.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175219937.000000,11927.000000,,,,,,,,,,,,,,,,,"cudaStreamCreate"
3175240131.000000,2612856.000000,,,,,,,,,,,,,,,,,"cudaMalloc3D"
3177854204.000000,471228.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
3178326081.000000,459993.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
3178786632.000000,213450.000000,,,,,,,,,,,,,,,,,"cudaMalloc"
3179001226.000000,3806.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179005237.000000,1032.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179006410.000000,764,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179007317.000000,775,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179008233.000000,816,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179009190.000000,2068.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179011417.000000,741,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179012300.000000,735,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179013180.000000,912,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179014233.000000,747,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179015124.000000,728,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179015995.000000,742,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179016880.000000,823,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179017843.000000,793,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179018778.000000,737,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179019655.000000,1933.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179021731.000000,813,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179022687.000000,741,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179023575.000000,746,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179024462.000000,739,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179025342.000000,812,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179026294.000000,730,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179027167.000000,747,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179028057.000000,730,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179028929.000000,803,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179029874.000000,1855.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179031883.000000,751,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179032776.000000,731,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179033651.000000,802,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179034594.000000,802,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179035540.000000,756,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179036440.000000,756,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179037336.000000,801,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179038279.000000,735,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179039155.000000,1769.000000,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179041148.000000,749,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179042038.000000,801,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179042979.000000,731,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179043850.000000,734,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179044727.000000,741,,,,,,,,,,,,,,,,,"cudaEventCreate"
3179048955.000000,448,,,,,,,,,,,,,,,,,"cudaGetLastError"
3179050408.000000,35083.000000,,,,,,,,,,,,,,,,,"cudaMemcpy3DAsync"
3179086005.000000,4807.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
3179089787.000000,41407340.000000,,,,,,,,,,404.699707,9.544553,"Pinned","Device","Tesla K40c (0)","1","14","[CUDA memcpy HtoD]"
3179091164.000000,2234.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3179093591.000000,916,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3179094693.000000,823,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3179096173.000000,714,,,,,,,,,,,,,,,,,"cudaConfigureCall"
3179097577.000000,674,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179098428.000000,230,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179098819.000000,475,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179099460.000000,175,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179099796.000000,194,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179100165.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179100487.000000,165,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179100814.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179101137.000000,287,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179101587.000000,167,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179101916.000000,162,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179102240.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179102562.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179102887.000000,161,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179103220.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179103545.000000,159,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3179104912.000000,41498484.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack2_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int, int, int, int, int, int, int) [213])"
3220604224.000000,5734.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
3220606728.000000,275843.000000,3,17,8,256,1,1,32,0,0.000000,,,,,"Tesla K40c (0)","1","15","gpu_stencil37_hack2_cp_slices(double*, double*, double*, double*, int, int, int, int, int, int, int, int, int, int, int, int) [213]"
3220610479.000000,391,,,,,,,,,,,,,,,,,"cudaConfigureCall"
3220611289.000000,323,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220611789.000000,182,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220612145.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220612466.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220612789.000000,177,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220613139.000000,160,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220613473.000000,148,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220613795.000000,146,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220614115.000000,152,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220614440.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220614763.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220615087.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220615410.000000,152,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220615734.000000,150,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220616060.000000,151,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220616381.000000,146,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220617132.000000,13378.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack2_cp_rows(double*, double*, double*, double*, int, int, int, int, int, int, int, int, int, int, int, int) [232])"
3220630904.000000,2989.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
3220634273.000000,302,,,,,,,,,,,,,,,,,"cudaConfigureCall"
3220634976.000000,254,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220635436.000000,222,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220635860.000000,219,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220636278.000000,223,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220636709.000000,211,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220637119.000000,201,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220637519.000000,214,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220637935.000000,210,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220638353.000000,210,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220638765.000000,210,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220639185.000000,210,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220639596.000000,211,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220640001.000000,288,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220640489.000000,208,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220640900.000000,211,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220641319.000000,202,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220642002.000000,10332.000000,,,,,,,,,,,,,,,,,"cudaLaunch (gpu_stencil37_hack2_cp_cols(double*, double*, double*, double*, int, int, int, int, int, int, int, int, int, int, int, int) [251])"
3220652674.000000,2807.000000,,,,,,,,,,,,,,,,,"cudaEventRecord"
3220655878.000000,1715.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3220657808.000000,1216.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3220659217.000000,1126.000000,,,,,,,,,,,,,,,,,"cudaStreamWaitEvent"
3220660757.000000,281,,,,,,,,,,,,,,,,,"cudaConfigureCall"
3220661447.000000,245,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220661892.000000,217,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220662301.000000,219,,,,,,,,,,,,,,,,,"cudaSetupArgument"
3220662732.000000,227,,,,,,,,,,,,,,,,,"cudaSetupArgument"
