==15539== NVPROF is profiling process 15539, command: ./StencilCudaGpu37 200 200 50 3 5
==15539== Profiling application: ./StencilCudaGpu37 200 200 50 3 5
==15539== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
109832986.000000,923,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
109834580.000000,281,,,,,,,,,,,,,,,,,"cuDeviceGet"
109835144.000000,265,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
109837759.000000,236,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
109838518.000000,272,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
109961355.000000,493,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
109962059.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGet"
109962800.000000,25332.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
109988376.000000,137386.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
110125985.000000,254,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110126382.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110126635.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110126898.000000,132,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110127162.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110127422.000000,20594.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110148191.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110148471.000000,127,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110148727.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110148989.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110149246.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110149509.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110149757.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110150008.000000,121,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110150284.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110150533.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110150781.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110151036.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110151288.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110151537.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110151851.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110152105.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110152374.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110152620.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110152875.000000,113,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110153123.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110153378.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110153625.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110153880.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110154129.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110154379.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110154630.000000,145,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
110154906.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
