#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,24451950092.77,19889489236.01,45667488276.31,16417500493.42
5,24451950092.77,19889489236.01,35331116017.47,13134364420.53
6,24451950092.77,19889489236.01,28306962602.72,13135248809.83
7,24451950092.77,19889489236.01,23610552850.03,11744093301.72
8,24451950092.77,19889489236.01,20268285906.92,9803672756.69
9,24451950092.77,19889489236.01,18312965943.33,8695469354.83
10,24451950092.77,19889489236.01,16322417255.31,7725270339.61
11,24451950092.77,19889489236.01,14711531902.56,7729944112.17
12,24451950092.77,19889489236.01,13407380232.78,7732650891.36
13,24451950092.77,19889489236.01,12728092506.64,6536056439.58
14,24451950092.77,19889489236.01,11808352742.28,6067124248.17
15,24451950092.77,19889489236.01,11199956661.97,5989642557.86
16,24451950092.77,19889489236.01,10575543847.81,5990707438.81
17,24451950092.77,19889489236.01,10401892313.69,5994032729.44
18,24451950092.77,19889489236.01,9842658452.81,5993271892.36
19,24451950092.77,19889489236.01,9110419602.03,5996810919.17
20,24451950092.77,19889489236.01,8697077220.92,6001977833.33
21,24451950092.77,19889489236.01,8489964195.28,6134648759.03
22,24451950092.77,19889489236.01,8102654071.53,6359390180.78
23,24451950092.77,19889489236.01,7813481972.50,6600917136.44
24,24451950092.77,19889489236.01,7624780804.36,6888100535.00
25,24451950092.77,19889489236.01,7392642568.92,7124619370.61
26,24451950092.77,19889489236.01,7227958756.14,7268495438.42
27,24451950092.77,19889489236.01,7082210405.22,7350368490.22
28,24451950092.77,19889489236.01,6887735603.64,7428351355.06
29,24451950092.77,19889489236.01,6778039042.06,7508727037.44
30,24451950092.77,19889489236.01,6755016874.28,7550928137.58
31,24451950092.77,19889489236.01,6509448117.67,7603766074.56
32,24451950092.77,19889489236.01,6102324349.58,7700070241.25
