#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,30139089.91,12445510.04,104803994.03,13442529.81
5,30139089.91,12445510.04,81249004.42,13433192.58
6,30139089.91,12445510.04,65578358.08,13469228.67
7,30139089.91,12445510.04,54959141.00,13425845.97
8,30139089.91,12445510.04,48528863.75,13415688.50
9,30139089.91,12445510.04,42692998.39,13441409.25
10,30139089.91,12445510.04,38326209.72,13434000.53
11,30139089.91,12445510.04,34589044.19,13414178.08
12,30139089.91,12445510.04,32735438.06,13447636.86
13,30139089.91,12445510.04,29861370.44,13444295.75
14,30139089.91,12445510.04,28716595.33,13395267.22
15,30139089.91,12445510.04,26133242.22,13378454.36
16,30139089.91,12445510.04,24768677.47,13402375.31
17,30139089.91,12445510.04,23003493.06,13418213.28
18,30139089.91,12445510.04,22653987.53,13432122.33
19,30139089.91,12445510.04,21299634.81,13345764.19
20,30139089.91,12445510.04,20402767.39,13401031.19
21,30139089.91,12445510.04,18274071.58,13431042.64
22,30139089.91,12445510.04,18442830.03,13389740.11
23,30139089.91,12445510.04,18944427.44,13389031.50
24,30139089.91,12445510.04,17286104.56,13380589.78
25,30139089.91,12445510.04,18391204.08,13375353.47
26,30139089.91,12445510.04,15377792.28,13381983.92
27,30139089.91,12445510.04,16268639.08,13349870.22
28,30139089.91,12445510.04,14593489.78,13381054.44
29,30139089.91,12445510.04,16236455.83,13342650.86
30,30139089.91,12445510.04,15436603.81,13391273.61
31,30139089.91,12445510.04,14437099.61,13489060.97
32,30139089.91,12445510.04,11594442.50,14361731.61
